case_id,channel,checkpoint,dense_mse,dense_vs_full_limit_gathered_max_abs,dense_vs_pruned_max_abs,module_route_reduction,pruned_mse,query_route_reduction,region,relative_mse_degradation
0274,v,stage2_1007_best,0.0013510938733816147,1.9073486328125e-06,0.059916019439697266,0.0,0.001316601992584765,0.38802083333333337,fluid,-0.025528855896978477
0274,p,stage2_1007_best,0.002076300559565425,1.9073486328125e-06,0.059916019439697266,0.0,0.00207259738817811,0.38802083333333337,fluid,-0.0017835430281297423
0274,omega,stage2_1007_best,0.00595070281997323,1.9073486328125e-06,0.059916019439697266,0.0,0.005922586657106876,0.38802083333333337,fluid,-0.004724847420036424
0274,temperature,stage2_1007_best,0.005664297379553318,1.9073486328125e-06,0.059916019439697266,0.0,0.005550244357436895,0.38802083333333337,fluid,-0.020135422714231997
0274,__all__,stage2_1007_best,0.003355446271598339,1.9073486328125e-06,0.059916019439697266,0.0,0.0033219940960407257,0.38802083333333337,fluid,-0.00996951607920657
0274,u,stage2_1007_best,0.005226600915193558,1.9073486328125e-06,0.059916019439697266,0.0,0.005163326859474182,0.38802083333333337,near_interface_fluid,-0.012106157854034733
0274,v,stage2_1007_best,0.006907750852406025,1.9073486328125e-06,0.059916019439697266,0.0,0.005536349024623632,0.38802083333333337,near_interface_fluid,-0.19853087598038113
0274,p,stage2_1007_best,0.012209602631628513,1.9073486328125e-06,0.059916019439697266,0.0,0.011303811334073544,0.38802083333333337,near_interface_fluid,-0.07418679582647118
0274,omega,stage2_1007_best,0.09612545371055603,1.9073486328125e-06,0.059916019439697266,0.0,0.09607187658548355,0.38802083333333337,near_interface_fluid,-0.000557366680773291
0274,temperature,stage2_1007_best,0.003577745985239744,1.9073486328125e-06,0.059916019439697266,0.0,0.0035544708371162415,0.38802083333333337,near_interface_fluid,-0.006505533992498651
0274,__all__,stage2_1007_best,0.02480943314731121,1.9073486328125e-06,0.059916019439697266,0.0,0.024325968697667122,0.38802083333333337,near_interface_fluid,-0.019487121965802975
0274,u,stage2_1007_best,0.0016353470273315907,1.9073486328125e-06,0.059916019439697266,0.0,0.0016453637508675456,0.38802083333333337,far_field_fluid,0.006125136358549735
0274,v,stage2_1007_best,0.0008604850736446679,1.9073486328125e-06,0.059916019439697266,0.0,0.0008724724175408483,0.38802083333333337,far_field_fluid,0.013930914391584778
0274,p,stage2_1007_best,0.001535301562398672,1.9073486328125e-06,0.059916019439697266,0.0,0.0015713415341451764,0.38802083333333337,far_field_fluid,0.023474197271184563
0274,omega,stage2_1007_best,0.0019485893426463008,1.9073486328125e-06,0.059916019439697266,0.0,0.0019314098171889782,0.38802083333333337,far_field_fluid,-0.008816390955927006
0274,temperature,stage2_1007_best,0.006939592305570841,1.9073486328125e-06,0.059916019439697266,0.0,0.0067987749353051186,0.38802083333333337,far_field_fluid,-0.02029187941670283
0274,__all__,stage2_1007_best,0.0025838627479970455,1.9073486328125e-06,0.059916019439697266,0.0,0.0025638723745942116,0.38802083333333337,far_field_fluid,-0.007736623556467944
0275,u,stage2_1007_best,0.014944635331630707,1.430511474609375e-06,0.062417030334472656,0.0,0.014777359552681446,0.32163492838541663,whole,-0.011193031829637034
0275,v,stage2_1007_best,0.1904865950345993,1.430511474609375e-06,0.062417030334472656,0.0,0.1918839067220688,0.32163492838541663,whole,0.007335485666147163
0275,p,stage2_1007_best,0.017135709524154663,1.430511474609375e-06,0.062417030334472656,0.0,0.016950618475675583,0.32163492838541663,whole,-0.01080148144540931
0275,omega,stage2_1007_best,0.24743719398975372,1.430511474609375e-06,0.062417030334472656,0.0,0.2484370917081833,0.32163492838541663,whole,0.004041016236512005
0275,temperature,stage2_1007_best,0.006800745613873005,1.430511474609375e-06,0.062417030334472656,0.0,0.00675921281799674,0.32163492838541663,whole,-0.006107094462045577
0275,__all__,stage2_1007_best,0.09536097943782806,1.430511474609375e-06,0.062417030334472656,0.0,0.09576164186000824,0.32163492838541663,whole,0.004201534260052282
0275,u,stage2_1007_best,0.001573615474626422,1.430511474609375e-06,0.062417030334472656,0.0,0.0015589224640280008,0.32163492838541663,fluid,-0.009337103527092116
0275,v,stage2_1007_best,0.0017775219166651368,1.430511474609375e-06,0.062417030334472656,0.0,0.0017428901046514511,0.32163492838541663,fluid,-0.019483198316147633
0275,p,stage2_1007_best,0.0022746685426682234,1.430511474609375e-06,0.062417030334472656,0.0,0.0022524623200297356,0.32163492838541663,fluid,-0.009762399321898369
0275,omega,stage2_1007_best,0.00962070096284151,1.430511474609375e-06,0.062417030334472656,0.0,0.009605087339878082,0.32163492838541663,fluid,-0.0016229194757984614
0275,temperature,stage2_1007_best,0.006094174925237894,1.430511474609375e-06,0.062417030334472656,0.0,0.006076660007238388,0.32163492838541663,fluid,-0.0028740425429816946
0275,__all__,stage2_1007_best,0.004268136341124773,1.430511474609375e-06,0.062417030334472656,0.0,0.004247204400599003,0.32163492838541663,fluid,-0.004904234272950624
0275,u,stage2_1007_best,0.009403834119439125,1.430511474609375e-06,0.062417030334472656,0.0,0.009088259190320969,0.32163492838541663,near_interface_fluid,-0.03355811311748004
0275,v,stage2_1007_best,0.011664354242384434,1.430511474609375e-06,0.062417030334472656,0.0,0.010727323591709137,0.32163492838541663,near_interface_fluid,-0.08033283550926763
0275,p,stage2_1007_best,0.014493647031486034,1.430511474609375e-06,0.062417030334472656,0.0,0.014225762337446213,0.32163492838541663,near_interface_fluid,-0.01848290450691039
0275,omega,stage2_1007_best,0.1831618845462799,1.430511474609375e-06,0.062417030334472656,0.0,0.18196260929107666,0.32163492838541663,near_interface_fluid,-0.0065476245681465655
0275,temperature,stage2_1007_best,0.00609759334474802,1.430511474609375e-06,0.062417030334472656,0.0,0.0058919452130794525,0.32163492838541663,near_interface_fluid,-0.0337261145572616
0275,__all__,stage2_1007_best,0.0449642650783062,1.430511474609375e-06,0.062417030334472656,0.0,0.04437917843461037,0.32163492838541663,near_interface_fluid,-0.013012258571932419
0275,u,stage2_1007_best,0.0008776537142693996,1.430511474609375e-06,0.062417030334472656,0.0,0.0008801249205134809,0.32163492838541663,far_field_fluid,0.0028156962181130943
0275,v,stage2_1007_best,0.0007604573620483279,1.430511474609375e-06,0.062417030334472656,0.0,0.0007609625463373959,0.32163492838541663,far_field_fluid,0.0006643163894254976
0275,p,stage2_1007_best,0.0012875449610874057,1.430511474609375e-06,0.062417030334472656,0.0,0.0012705520493909717,0.32163492838541663,far_field_fluid,-0.013197917129109442
0275,omega,stage2_1007_best,0.001918560708872974,1.430511474609375e-06,0.062417030334472656,0.0,0.0019478292670100927,0.32163492838541663,far_field_fluid,0.015255476671526404
0275,temperature,stage2_1007_best,0.006531269755214453,1.430511474609375e-06,0.062417030334472656,0.0,0.006542629096657038,0.32163492838541663,far_field_fluid,0.0017392240511143933
0275,__all__,stage2_1007_best,0.00227509718388319,1.430511474609375e-06,0.062417030334472656,0.0,0.0022804196923971176,0.32163492838541663,far_field_fluid,0.0023394642442670847
0276,u,stage2_1007_best,0.01687297224998474,1.1920928955078125e-06,0.060446739196777344,0.0,0.016732141375541687,0.31705729166666663,whole,-0.008346536244862346
0276,v,stage2_1007_best,0.19414883852005005,1.1920928955078125e-06,0.060446739196777344,0.0,0.1954600214958191,0.31705729166666663,whole,0.006753493792514422
0276,p,stage2_1007_best,0.017765527591109276,1.1920928955078125e-06,0.060446739196777344,0.0,0.017625022679567337,0.31705729166666663,whole,-0.007908851049954419
0276,omega,stage2_1007_best,0.326070100069046,1.1920928955078125e-06,0.060446739196777344,0.0,0.3269121050834656,0.31705729166666663,whole,0.002582282197114238
0276,temperature,stage2_1007_best,0.004472778178751469,1.1920928955078125e-06,0.060446739196777344,0.0,0.004491339437663555,0.31705729166666663,whole,0.004149827729053104
0276,__all__,stage2_1007_best,0.1118660420179367,1.1920928955078125e-06,0.060446739196777344,0.0,0.11224411427974701,0.31705729166666663,whole,0.003379687481476124
0276,u,stage2_1007_best,0.0016346110496670008,1.1920928955078125e-06,0.060446739196777344,0.0,0.0016459465259686112,0.31705729166666663,fluid,0.006934662716197659
0276,v,stage2_1007_best,0.0016562034143134952,1.1920928955078125e-06,0.060446739196777344,0.0,0.0015985274221748114,0.31705729166666663,fluid,-0.03482422004460774
0276,p,stage2_1007_best,0.002112765796482563,1.1920928955078125e-06,0.060446739196777344,0.0,0.0021309086587280035,0.31705729166666663,fluid,0.008587256701923904
0276,omega,stage2_1007_best,0.009443704038858414,1.1920928955078125e-06,0.060446739196777344,0.0,0.009426123462617397,0.31705729166666663,fluid,-0.001861618721708859
0276,temperature,stage2_1007_best,0.003937877248972654,1.1920928955078125e-06,0.060446739196777344,0.0,0.003940786700695753,0.31705729166666663,fluid,0.000738837586635743
0276,__all__,stage2_1007_best,0.003757032100111246,1.1920928955078125e-06,0.060446739196777344,0.0,0.003748458344489336,0.31705729166666663,fluid,-0.002282055461186032
0276,u,stage2_1007_best,0.01177921425551176,1.1920928955078125e-06,0.060446739196777344,0.0,0.011783444322645664,0.31705729166666663,near_interface_fluid,0.0003591128442140493
