case_id,kmax,active_module_count,M_active,M_padded,active_module_source_ids,query_source_count,query_selection,query_domain_bounds,active_mask,module_mass,environment_mass,kappa,module_source_degree_mean,environment_source_degree_mean,query_degree_mean,module_effective_groups_mean,environment_effective_groups_mean,query_effective_groups_mean,module_assignment_numerical_rank,environment_assignment_numerical_rank,query_assignment_numerical_rank,joint_source_assignment_numerical_rank,module_entropy_mean,environment_entropy_mean,query_entropy_mean,module_empty_columns,environment_empty_columns,proposal_module_empty_columns,proposal_environment_empty_columns,proposal_assignments_available,proposal_active_mask,proposal_vs_refined_module_max_abs,proposal_vs_refined_environment_max_abs,p1_p2_assignment_refresh_observed,module_radius_mean,environment_radius_mean,module_radius_shuffled_mass_preserving_mean,environment_radius_shuffled_mass_preserving_mean,joint_centre_separation_mean,query_to_joint_centre_mean,query_source_empty_positive_entries,module_logical_paths,environment_logical_paths,module_unique_pairs,environment_unique_pairs,module_RM_support,environment_RE_support,module_multiplicity,environment_multiplicity,module_dense_valid_pairs,environment_dense_valid_pairs,proposal_normalized,refined_normalized,inactive_module_rows_zero,phase_ledger,p2_module_actual_rows,p2_module_padded_rows,p2_module_geometry_rows,p2_module_content_rows,p2_environment_actual_rows,p2_environment_padded_rows,p2_environment_geometry_rows,p2_environment_content_rows,registered_capacity,occupied_source_groups,pi,pi_sum,kappa_from_pi,kappa_formula_max_abs,query_count,query_degree_median,query_degree_p95,query_degree_min,query_degree_max,query_degree_histogram,module_source_degree_histogram,environment_source_degree_histogram,no_empty_query_support
0273,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.02051500976085663, 0.18415137628714243, 0.05176494518915812, 0.08059623837471008, 0.04275877773761749, 0.026242340294023354, 0.0008018712457366443, 0.040527919928232826, 0.22366641322150826, 0.019328460097312927, 0.2387133774658044, 0.0709332600235939]","[0.041226177887362304, 0.08238777931273943, 0.06387890978582315, 0.14895125811411467, 0.02779936557387863, 0.1327501698991303, 0.1254969075602996, 0.04251715533924619, 0.07411437977907553, 0.01972063824102103, 0.1109747281690948, 0.13018253235239996]",8.949482917785645,7.333333333333333,4.588541666666667,3.5654296875,3.369235850422001,2.289124625020251,2.5747600270304583,3,12,11,12,0.5793947308728761,0.3634567229229111,0.4127840796787714,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.46524860727572787,1.8705775589617861,0.5014993213280321,3.810129734883784,3.1985694512793863,1.303701865632406,0,7614,277743,3033,138872,0.9873046875,0.7063395182291666,2.5103857566765577,1.9999927991243736,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 277743.0, ""padded_rows"": 0.0, ""unique_pairs"": 138872.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 285357.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 7614.0, ""padded_rows"": 9216.0, ""unique_pairs"": 3033.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 141905.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.030870594084262848, 0.13326957821846008, 0.05782192945480347, 0.11477374285459518, 0.03527907282114029, 0.07949626445770264, 0.06314940005540848, 0.041522540152072906, 0.1488903909921646, 0.019524550065398216, 0.17484405636787415, 0.10055789351463318]",1.000000013038516,8.949483709322076,7.915364310662198e-07,1024,4.0,5.0,2,6,"{""2"": 120, ""3"": 353, ""4"": 413, ""5"": 128, ""6"": 10}","{""0"": 9, ""6"": 1, ""8"": 2}","{""1"": 5, ""2"": 33, ""3"": 19, ""4"": 31, ""5"": 38, ""6"": 34, ""7"": 22, ""8"": 9, ""9"": 1}",True
0274,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.03838194410006205, 0.15751963108778, 0.11833111445109049, 0.1479470736036698, 0.017287710060675938, 0.0001117143256124109, 0.14447200298309326, 0.11479815263434527, 0.11935981114705402, 0.0, 0.034188978374004364, 0.10760187109311421]","[0.060668612579528734, 0.06537385564577865, 0.06661592601432172, 0.1310205761919102, 0.048415131721634225, 0.10762888262581781, 0.13475957025972699, 0.06315998123458427, 0.08371433414952396, 0.011848213966004552, 0.10421820117541832, 0.12257672551307526]",9.74176025390625,5.0,4.208333333333333,3.42578125,3.108387049988823,2.205202661479871,2.513127846497958,3,12,11,12,0.49891732449802584,0.3500209945123469,0.4042648219770299,[9],[],[9],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.32603766595843603,1.6744680251752884,0.414218101570621,3.807064571194619,3.968720186767555,1.1735768591067344,0,5042,246826,2282,128032,0.7428385416666666,0.6512044270833334,2.2094653812445224,1.9278461634591353,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 246826.0, ""padded_rows"": 0.0, ""unique_pairs"": 128032.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 251868.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 5042.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2282.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 130314.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.04952527955174446, 0.11144675314426422, 0.09247353672981262, 0.13948382437229156, 0.03285142406821251, 0.053870297968387604, 0.13961580395698547, 0.08897906541824341, 0.10153708606958389, 0.005924107041209936, 0.06920360028743744, 0.1150892972946167]",1.0000000759027898,9.741759994267365,2.596388846143327e-07,1024,3.0,5.0,2,6,"{""2"": 130, ""3"": 445, ""4"": 340, ""5"": 101, ""6"": 8}","{""0"": 9, ""5"": 3}","{""1"": 2, ""2"": 32, ""3"": 44, ""4"": 33, ""5"": 37, ""6"": 27, ""7"": 7, ""8"": 8, ""9"": 2}",True
0275,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.0, 0.08805566405256589, 0.05127175982731084, 0.0, 0.02956177790959676, 0.030652672052383423, 0.08277536431948343, 0.2239353756109873, 0.25215837856133777, 0.0, 0.05964724253863096, 0.1819417789764349]","[0.030243815450679296, 0.05252596055731828, 0.05401833876631675, 0.09587086900031255, 0.07955267643682377, 0.10235904823514376, 0.14170697783796032, 0.08805467841291184, 0.09544672345800242, 0.048410010036150176, 0.0897881315441822, 0.12202277739075383]",8.768438339233398,6.0,4.734375,3.73828125,3.327071513322734,2.40757235037426,2.6048219965946844,3,12,12,12,0.5589931972975059,0.3865064337931304,0.4192546910642432,"[0, 3, 9]",[],"[0, 3, 9]",[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.5415662974827946,1.7446686098583817,0.9680463464977113,3.813964930065418,3.7604712572929206,1.1788764502074822,0,7037,303572,2742,132638,0.892578125,0.6746317545572916,2.566374908825675,2.288725704549224,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 303572.0, ""padded_rows"": 0.0, ""unique_pairs"": 132638.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 310609.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 7037.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2742.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 135380.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.015121906995773315, 0.07029081881046295, 0.05264504998922348, 0.04793544486165047, 0.054557230323553085, 0.06650586426258087, 0.11224117130041122, 0.15599504113197327, 0.17380253970623016, 0.024205008521676064, 0.0747176855802536, 0.15198227763175964]",1.0000000391155481,8.768439009330965,6.700975667683906e-07,1024,4.0,6.0,1,7,"{""1"": 20, ""2"": 59, ""3"": 369, ""4"": 365, ""5"": 144, ""6"": 66, ""7"": 1}","{""0"": 9, ""6"": 3}","{""2"": 29, ""3"": 17, ""4"": 49, ""5"": 31, ""6"": 32, ""7"": 20, ""8"": 9, ""9"": 5}",True
0276,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.033530448873837784, 0.1103812555472056, 0.0036669650580734015, 0.013014983385801315, 0.004891177134898801, 0.1887032650411129, 0.07346712549527486, 0.16074632604916889, 0.11888807515303293, 0.0026648401593168574, 0.22244780262311298, 0.06759772441970804]","[0.0513889578286353, 0.07253780333536142, 0.0767855574137949, 0.10545222088937105, 0.047197211701283506, 0.1075280537011925, 0.13751678666756104, 0.07914720213066553, 0.06704213674845506, 0.04265628485065775, 0.10898073180348436, 0.10376706478834664]",9.31224536895752,7.333333333333333,4.494791666666667,3.44921875,3.3271510625689644,2.310656353086847,2.5089139626356065,3,12,10,12,0.5560424446390329,0.36915659648451377,0.4039000172460891,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.8365381524641297,1.6401761758778244,1.1433916942489541,3.808090709007762,3.766137353513285,1.1941157031038414,0,6693,259874,2599,129068,0.8460286458333334,0.6564737955729166,2.575221238938053,2.013465769981715,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 259874.0, ""padded_rows"": 0.0, ""unique_pairs"": 129068.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 266567.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 6693.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2599.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 131667.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.04245970770716667, 0.09145952761173248, 0.040226276963949203, 0.05923360586166382, 0.026044193655252457, 0.14811566472053528, 0.10549196600914001, 0.11994677037000656, 0.09296512603759766, 0.02266056276857853, 0.16571427881717682, 0.08568239957094193]",1.0000000800937414,9.312245094969125,2.7398839463899094e-07,1024,3.0,5.0,2,6,"{""2"": 83, ""3"": 512, ""4"": 326, ""5"": 92, ""6"": 11}","{""0"": 9, ""10"": 1, ""6"": 2}","{""1"": 1, ""2"": 34, ""3"": 31, ""4"": 22, ""5"": 51, ""6"": 25, ""7"": 18, ""8"": 8, ""9"": 2}",True
0277,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.0866785446802775, 0.11745874087015788, 0.002242784481495619, 0.0031049180154999094, 0.0, 0.08146593968073526, 0.18510157863299048, 0.25793329874674475, 0.10072682301203409, 0.0, 0.1609093149503072, 0.004378061178916444]","[0.04402880402764235, 0.07444807609835875, 0.06811760275706677, 0.10455901777406022, 0.06558640631336667, 0.10432392396319298, 0.13439631254702059, 0.0560492749172911, 0.08516522784740226, 0.037908130027858526, 0.10600424738696526, 0.11941297940941105]",9.248594284057617,5.0,4.723958333333333,3.68359375,3.0661871327648504,2.3431359530094484,2.6457004520312966,3,12,12,12,0.4833345796903059,0.3794187372176512,0.42733312490568415,"[4, 9]",[],"[4, 9]",[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.2872951479457994,1.7085116501905893,0.8361222262892847,3.812082440868921,4.2619342573917995,1.1744034393329463,0,5748,291262,2333,134928,0.7594401041666666,0.686279296875,2.463780540077154,2.1586475750029646,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 291262.0, ""padded_rows"": 0.0, ""unique_pairs"": 134928.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 297010.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 5748.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2333.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 137261.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.06535367667675018, 0.09595341980457306, 0.03518019616603851, 0.05383196473121643, 0.03279319778084755, 0.09289493411779404, 0.15974894165992737, 0.15699130296707153, 0.09294603765010834, 0.018954064697027206, 0.1334567815065384, 0.06189551576972008]",1.0000000335276127,9.248594728950367,4.4489275019543584e-07,1024,4.0,5.0,2,7,"{""2"": 94, ""3"": 321, ""4"": 435, ""5"": 165, ""6"": 7, ""7"": 2}","{""0"": 9, ""4"": 1, ""5"": 1, ""6"": 1}","{""1"": 2, ""2"": 23, ""3"": 32, ""4"": 34, ""5"": 37, ""6"": 30, ""7"": 14, ""8"": 16, ""9"": 4}",True
0278,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.10406141821295023, 0.2732726236184438, 0.0, 0.1838457683722178, 0.0020842021331191063, 0.18650241980018714, 0.0032505920777718225, 0.04267226656277974, 0.02575103441874186, 0.03188954728345076, 0.13407200202345848, 0.012598137749591842]","[0.05760240979286854, 0.07735594813299969, 0.043662620158803137, 0.1566626149948813, 0.04673612128317472, 0.13584128540790155, 0.11638638446379446, 0.04438182275151803, 0.07085119461013772, 0.009146943253654175, 0.13922867601862282, 0.10214399016935412]",8.097440719604492,6.666666666666667,4.338541666666667,3.3427734375,2.843983273094555,2.1594322772027614,2.4116684451984804,3,12,12,12,0.5127774081786408,0.3395140134838295,0.385390501757618,[2],[],[2],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.8089395820728512,1.6501872119912768,1.0834819114289003,3.8032693747993473,4.181136659784042,1.1084904913681974,0,5620,246624,2320,128685,0.7552083333333334,0.6545257568359375,2.4224137931034484,1.9164937638419397,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 246624.0, ""padded_rows"": 0.0, ""unique_pairs"": 128685.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 252244.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 5620.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2320.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 131005.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.08083191514015198, 0.1753142774105072, 0.021831320598721504, 0.1702542006969452, 0.02441016212105751, 0.16117185354232788, 0.05981848016381264, 0.04352704435586929, 0.04830112308263779, 0.020518245175480843, 0.13665033876895905, 0.057371050119400024]",1.000000011175871,8.09744007973635,6.398681424713004e-07,1024,3.0,5.0,2,6,"{""2"": 146, ""3"": 476, ""4"": 316, ""5"": 77, ""6"": 9}","{""0"": 9, ""10"": 1, ""5"": 2}","{""1"": 5, ""2"": 31, ""3"": 28, ""4"": 39, ""5"": 35, ""6"": 32, ""7"": 17, ""8"": 5}",True
0279,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.0, 0.1858594293395678, 0.029394003252188362, 0.014980518569548924, 0.07009001572926839, 0.03729412718287979, 0.055984973907470696, 0.18277709186077118, 0.18540004392464954, 0.0025547007098793983, 0.07142235587040582, 0.16424272333582243]","[0.03849493384776301, 0.08213365605403548, 0.05249504366007804, 0.12242442604216795, 0.06309355757163833, 0.10540544928636802, 0.13137462118568996, 0.07057430529645599, 0.0965759992599639, 0.022761654594736076, 0.11107485231961674, 0.10359150440569917]",9.490557670593262,7.0,4.53125,3.626953125,3.5328879227593446,2.327319457772058,2.5273033952338415,3,12,12,12,0.6057895839448105,0.37834988184489626,0.4137813374634611,[0],[],[0],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.8069593765120122,1.7396816150040397,1.0205982316031688,3.806654650933135,3.564422851085953,1.2376409197989398,0,7419,276784,2800,131599,0.9114583333333334,0.6693471272786459,2.649642857142857,2.103237866549138,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 276784.0, ""padded_rows"": 0.0, ""unique_pairs"": 131599.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 284203.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 7419.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2800.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 134399.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.019247472286224365, 0.13399654626846313, 0.040944524109363556, 0.06870246678590775, 0.0665917843580246, 0.07134978473186493, 0.09367978572845459, 0.12667571008205414, 0.1409880369901657, 0.012658176943659782, 0.09124861657619476, 0.13391712307929993]",1.0000000279396772,9.490558241145736,5.705524745991397e-07,1024,4.0,5.0,2,6,"{""2"": 27, ""3"": 438, ""4"": 462, ""5"": 84, ""6"": 13}","{""0"": 9, ""6"": 2, ""9"": 1}","{""10"": 1, ""2"": 34, ""3"": 29, ""4"": 34, ""5"": 40, ""6"": 23, ""7"": 21, ""8"": 6, ""9"": 4}",True
0280,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.09549862643082936, 0.10558049551521738, 0.05731137593587239, 0.17165692647298175, 0.01958827550212542, 0.12518396973609924, 0.0, 0.010175065447886784, 0.1242061357673568, 0.003720683356126149, 0.16625680650273958, 0.12082167303500076]","[0.052742649655979246, 0.07746513410673589, 0.06005269982540537, 0.1648946294348927, 0.025897479875311546, 0.132019443489393, 0.11666571136220225, 0.02961691820971169, 0.07961894199102088, 0.01596216274471848, 0.13070537996351564, 0.11435885135889497]",8.861952781677246,5.666666666666667,4.859375,3.2138671875,2.8866639972594323,2.2301422372195723,2.376454126589191,3,12,12,12,0.47806974956331566,0.35518411675372913,0.37156617431715033,[6],[],[6],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.3850778048085534,1.7987581760388327,0.4296326994206371,3.8092965584666407,3.7367428897263175,1.244194729995737,0,5195,271714,2446,133161,0.7962239583333334,0.6772918701171875,2.123875715453802,2.0404923363447254,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 271714.0, ""padded_rows"": 0.0, ""unique_pairs"": 133161.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 276909.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 5195.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2446.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 135607.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.07412064075469971, 0.09152281284332275, 0.05868203938007355, 0.16827577352523804, 0.022742878645658493, 0.12860171496868134, 0.058332864195108414, 0.019895989447832108, 0.10191254317760468, 0.00984142255038023, 0.1484811007976532, 0.11759025603532791]",1.0000000363215804,8.861952406786012,3.748912345002964e-07,1024,3.0,5.0,1,6,"{""1"": 14, ""2"": 237, ""3"": 378, ""4"": 309, ""5"": 83, ""6"": 3}","{""0"": 9, ""5"": 1, ""6"": 2}","{""1"": 6, ""2"": 27, ""3"": 15, ""4"": 26, ""5"": 50, ""6"": 31, ""7"": 17, ""8"": 11, ""9"": 9}",True
0281,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.07511145683626333, 0.12964139382044473, 0.06556578973929086, 0.1699878970781962, 0.004172798711806536, 0.21554237604141235, 0.003696699316302935, 0.11928978562355042, 0.13551348447799683, 0.006608782336115837, 0.0653391828139623, 0.009530356153845787]","[0.04237821659253172, 0.09258540190512106, 0.03877553547253379, 0.1518421911468598, 0.03047928143314494, 0.15010539244023377, 0.12539569969184566, 0.062445137681303706, 0.07936513043431118, 0.001840059229948565, 0.10875538525810198, 0.11603257264858749]",8.799699783325195,5.333333333333333,4.161458333333333,3.1640625,2.506558637658317,2.1010146159961636,2.3033340288156827,3,12,10,12,0.4328861095113627,0.329718034577598,0.3651775521146824,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.9715195522067116,1.6810147521805832,0.818970648896098,3.7965688661828962,4.311952429953883,1.1682635292525732,0,4100,242904,1982,130280,0.6451822916666666,0.6626383463541666,2.0686175580221997,1.864476512127725,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 242904.0, ""padded_rows"": 0.0, ""unique_pairs"": 130280.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 247004.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 4100.0, ""padded_rows"": 9216.0, ""unique_pairs"": 1982.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 132262.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.05874484032392502, 0.11111339926719666, 0.05217066407203674, 0.16091503202915192, 0.01732603833079338, 0.18282389640808105, 0.06454619765281677, 0.09086746722459793, 0.1074393093585968, 0.004224420990794897, 0.087047278881073, 0.06278146058320999]",1.0000000051222742,8.799699987322327,2.039971320755285e-07,1024,3.0,5.0,2,6,"{""2"": 266, ""3"": 399, ""4"": 286, ""5"": 71, ""6"": 2}","{""0"": 9, ""4"": 1, ""6"": 2}","{""1"": 10, ""2"": 19, ""3"": 46, ""4"": 48, ""5"": 26, ""6"": 21, ""7"": 13, ""8"": 7, ""9"": 2}",True
