run,model_label,case_id,split,dataset_index,case_order,global_field_fluid_norm_l2,global_field_fluid_norm_sse,global_field_fluid_norm_target_sse,global_field_fluid_norm_num_values,global_field_near_interface_norm_l2,global_field_far_fluid_norm_l2,global_field_near_interface_norm_sse,global_field_near_interface_norm_target_sse,global_field_near_interface_norm_num_values,global_field_far_fluid_norm_sse,global_field_far_fluid_norm_target_sse,global_field_far_fluid_norm_num_values,field_u_fluid_physical_relative_l2,field_u_fluid_physical_sse,field_u_fluid_physical_target_sse,field_u_fluid_physical_num_values,field_v_fluid_physical_relative_l2,field_v_fluid_physical_sse,field_v_fluid_physical_target_sse,field_v_fluid_physical_num_values,field_p_fluid_physical_relative_l2,field_p_fluid_physical_sse,field_p_fluid_physical_target_sse,field_p_fluid_physical_num_values,field_omega_fluid_physical_relative_l2,field_omega_fluid_physical_sse,field_omega_fluid_physical_target_sse,field_omega_fluid_physical_num_values,field_temperature_fluid_physical_relative_l2,field_temperature_fluid_physical_sse,field_temperature_fluid_physical_target_sse,field_temperature_fluid_physical_num_values,internal_temperature_physical_relative_l2,internal_temperature_physical_sse,internal_temperature_physical_target_sse,internal_temperature_physical_num_values,interface_t_surface_physical_relative_l2,interface_t_surface_physical_sse,interface_t_surface_physical_target_sse,interface_t_surface_physical_num_values,interface_q_normal_physical_relative_l2,interface_q_normal_physical_sse,interface_q_normal_physical_target_sse,interface_q_normal_physical_num_values,port_t_env_final_physical_relative_l2,port_t_env_final_physical_sse,port_t_env_final_physical_target_sse,port_t_env_final_physical_num_values,port_h_effective_final_physical_relative_l2,port_h_effective_final_physical_sse,port_h_effective_final_physical_target_sse,port_h_effective_final_physical_num_values
Run1404,Run1404_best_field,0667,test,64,64,0.02760439817916685,30.93607884978383,40598.379555983185,38450.0,0.024336022221433915,0.037334638968724985,8.656330479248275,14616.205549766588,3575.0,12.795444027865248,9179.762588149419,18015.0,0.010737937720671518,0.6311935491065988,5474.201636574989,7690.0,0.014947664385081933,0.0014219135025518635,6.363946234588165,7690.0,0.027431091724192065,0.08995518827230847,119.54737163452351,7690.0,0.03232426269912176,4.311715715662796,4126.604653149953,7690.0,0.028679676728370962,489.8618018359856,595559.3841100596,7690.0,0.017932749003826562,1779.4735076510185,5533472.894297688,21672.0,0.03491198930197793,95.92327790565706,78700.01578546871,448.0,0.11490536058072535,1877.8909370454971,142229.53367545776,448.0,0.0610505994110126,257.01333093618297,68956.59137642747,448.0,0.05466325434804665,293.80649390842063,98326.46444666499,448.0
Run1404,Run1404_best_field,0668,test,65,65,0.03694310448042814,50.7672195074229,37197.74403407997,38450.0,0.0488688247459039,0.03206130345556867,33.160011068528185,13885.159643092124,3595.0,10.860987060721861,10565.910970886423,20260.0,0.010911711501913956,0.5438867342475803,4567.96445850355,7690.0,0.015993749246132293,0.0014181074321302034,5.543812936905456,7690.0,0.024743364652323394,0.06399336610513896,104.52434240278725,7690.0,0.06377020390608346,14.539509128683736,3575.313536304615,7690.0,0.0252283111660596,409.86504688391074,643968.3537745433,7690.0,0.0211033705525506,1931.679787758716,4337420.083746424,21672.0,0.03750397902449431,82.99319854355815,59004.86327085355,448.0,0.12145541293954908,1648.8807881238436,111777.78724432053,448.0,0.06826916982804794,239.65631021677558,51420.89424870211,448.0,0.045716682077224895,205.50378863363494,98326.46495472576,448.0
Run1404,Run1404_best_field,0669,test,66,66,0.03269328934397293,44.97337561200587,42076.368490799294,38455.0,0.03021545395936885,0.04097607297021512,13.858552447091867,15179.575364633401,3620.0,21.55477876807804,12837.572246496242,20780.0,0.012867918828772962,0.7454580812625012,4502.011517856129,7691.0,0.015774248228170053,0.0017297873864136125,6.951769831202523,7691.0,0.030776566541475488,0.07994157302941542,84.39803860379628,7691.0,0.040978355480292376,6.651829873749981,3961.2484486691997,7691.0,0.03349150226085306,937.8208267312214,836085.3555966725,7691.0,0.024713057111922506,2940.4271981796246,4814569.78012166,21672.0,0.03361315932437147,75.15693971685323,66519.72113228074,448.0,0.11697071808651906,1868.355498494706,136554.24404162884,448.0,0.07084380476223227,289.0536559026218,57593.66442375657,448.0,0.048117696132453806,227.6564773768987,98326.45034761156,448.0
Run1404,Run1404_best_field,0670,test,67,67,0.027215939825575276,26.671049565133185,36007.53855579609,38425.0,0.023898432262505355,0.03278445070027443,7.3913263848732065,12941.4683897545,3535.0,12.393993210087697,11531.224590942144,23310.0,0.01250758812590491,0.787795067175391,5035.772641897347,7685.0,0.01644873546005399,0.0014529431351913344,5.370114989529011,7685.0,0.026344252434318326,0.06607254635031225,95.20270449459373,7685.0,0.0302291748309411,3.237802358823542,3543.2169953384823,7685.0,0.031636847655044445,449.8837835118115,449483.6848024041,7685.0,0.02197786729069529,2349.6714150197113,4864475.721723392,21672.0,0.03202760176528374,74.02091858634678,72161.51304710872,448.0,0.12723527470569015,1892.337844051729,116891.68286388798,448.0,0.06333027037547917,257.2888094334253,64150.22929240296,448.0,0.05472840045240192,294.50725380840504,98326.47854758242,448.0
Run1404,Run1404_best_field,0671,test,68,68,0.02703577512787889,29.239006435721237,40002.29975223081,38440.0,0.022705877396988747,0.03351070816611529,7.292856691945153,14145.591183846915,3600.0,13.742414148380037,12237.5878127941,20685.0,0.013749479826546101,0.8171591552674183,4322.491167416791,7688.0,0.01582968818888864,0.0014099432139090906,5.626740690458796,7688.0,0.023212766947750377,0.052078614811265855,96.65083312450327,7688.0,0.03211586862339356,3.6598474651220787,3548.3270329385064,7688.0,0.025487001214700492,587.8320319996654,904931.6304583258,7688.0,0.020468695819375507,2296.4513345976648,5481215.816870126,21672.0,0.033663108054663576,89.8123329820797,79255.16155842404,448.0,0.11912821633560525,1884.6128721459636,132798.4097699981,448.0,0.06109672338263652,263.1618852803733,70499.68064530278,448.0,0.05357969990686812,282.27412961017035,98326.48705173927,448.0
Run1404,Run1404_best_field,0672,test,69,69,0.029583179109421428,41.24418875257535,47127.35651638659,38445.0,0.030616197144925358,0.03323390134759693,16.308731118396906,17398.735306762886,3660.0,14.337071069707136,12980.690208151902,21670.0,0.013580463996100993,0.7713673062539635,4182.462066311191,7689.0,0.01585843872020044,0.0020153107631972317,8.013480190060429,7689.0,0.031625091514721655,0.08707613956758181,87.0633923277378,7689.0,0.042389717050520054,7.525392742445128,4188.014097131151,7689.0,0.023896497529541483,570.1295849775493,998401.153939935,7689.0,0.02504169793036076,5123.904875626767,8170968.073180256,21672.0,0.034616719552505025,146.05927334063887,121886.97992023636,448.0,0.12652766056566458,2913.2130982428657,181970.62951444738,448.0,0.05316175701550738,308.5396869419731,109172.28048864227,448.0,0.09071610728733001,809.1692076503678,98326.489877629,448.0
Run1404,Run1404_best_field,0673,test,70,70,0.029811233828653704,32.47250701006859,36538.937725581054,38415.0,0.0208734010323669,0.04162764653893202,6.212201770852311,14258.016692745412,3515.0,18.965927529752445,10944.864018103024,21670.0,0.011256210962614744,0.5938169727113469,4686.71083248809,7683.0,0.01684836491450251,0.0016589257703026117,5.844016497120704,7683.0,0.032209896089922446,0.0937439206937358,90.35755394808807,7683.0,0.027840831222156824,2.999478338631727,3869.7359747322516,7683.0,0.038900666166919104,707.629168463518,467618.46183033835,7683.0,0.019401511645112772,1879.444920225875,4992964.348811085,21672.0,0.030225427332226863,69.15452910527598,75696.48773666564,448.0,0.11112876786027967,1436.208428365892,116295.91841936471,448.0,0.0600603021264175,245.0969431300478,67945.83961728272,448.0,0.044334595526350724,193.26624975177947,98326.48589332719,448.0
Run1404,Run1404_best_field,0674,test,71,71,0.02713734605508802,26.471427687690515,35945.34193094127,38400.0,0.028805445019413223,0.030013466860185366,10.944741601667936,13190.350453142499,3430.0,9.972970879560242,11071.136960585638,22195.0,0.01012437029191206,0.5000706234255985,4878.601007455678,7680.0,0.016819415183240496,0.0015310378074973995,5.412079070249564,7680.0,0.026102785839825116,0.06673976021601505,97.95146176962173,7680.0,0.03516805782082691,4.528432393097948,3661.4332305086127,7680.0,0.027867383204265836,337.9135055497977,435124.13258688117,7680.0,0.0230683987967661,2677.3938690998098,5031266.977128696,21672.0,0.03446894510777931,90.49162255752623,76164.46407933123,448.0,0.1633540245987789,3291.961996332516,123365.90111462011,448.0,0.06170356297785593,261.5135643411353,68686.87138625844,448.0,0.040772088930886616,163.45437691982897,98326.51095795873,448.0
Run1404,Run1404_best_field,0675,test,72,72,0.030758886988353856,36.16610566030113,38226.145970721904,38465.0,0.03097635152665203,0.03429827155524906,12.835538798284166,13376.841325251286,3635.0,15.348751748322025,13047.53867274164,22270.0,0.012427255291903723,0.7556615185516453,4893.018598098947,7693.0,0.01810446647731598,0.0018449974149480559,5.628909935677697,7693.0,0.02847708733884329,0.06962311472468229,85.85435185886354,7693.0,0.041512694361427904,5.998673755498539,3480.9148447064686,7693.0,0.02854696525803445,575.531398823696,706234.8248837601,7693.0,0.020350613374790622,1887.3140784778177,4557106.43962844,21672.0,0.03501300591987518,81.0860726859838,66143.54568298996,448.0,0.11719516257343898,1629.072943872948,118609.95993512585,448.0,0.06419111426450613,241.96018726850082,58721.086555261514,448.0,0.04191092987438393,172.71321263414848,98326.58805645036,448.0
Run1404,Run1404_best_field,0676,test,73,73,0.028769312485804673,30.710429558970937,37104.529095209,38435.0,0.023016438638266357,0.03637560143602032,6.617433547057952,12491.463911716159,3515.0,15.086356425727207,11401.552690366816,20380.0,0.011221759782335097,0.6540593253755481,5193.919407422609,7687.0,0.01778025648507443,0.0017125379114476167,5.417066306431858,7687.0,0.031785347372708044,0.09099521024521935,90.06677423156577,7687.0,0.02968709564430141,3.2085320056220485,3640.583131581162,7687.0,0.031180150476284047,579.3236237814504,595888.2543524366,7687.0,0.019893846333968634,1588.178273786831,4012931.371827973,21672.0,0.03671194696788957,79.85349463525628,59248.736363600954,448.0,0.13133195791131266,1658.286996538938,96143.26301120812,448.0,0.061797906744567824,201.65625104684923,52803.67625994558,448.0,0.0323703994091328,103.03078614221613,98326.57177307288,448.0
Run1404,Run1404_best_field,0677,test,74,74,0.028180740125615757,33.91887869491367,42710.700726458184,38395.0,0.020306936710618444,0.035785829732442515,6.020191500784462,14598.945111057656,3465.0,18.614032043378568,14535.108390203452,21725.0,0.012959020188840943,0.6850636673510265,4079.3089875466703,7679.0,0.016083948433559408,0.0015536706625379041,6.005838105161493,7679.0,0.02778100140069166,0.06884655933300843,89.20443526896844,7679.0,0.029094861281429654,3.1368638754593894,3705.6388513293377,7679.0,0.027352706594569606,855.0745282817487,1142887.1653436422,7679.0,0.020064321609401126,2726.697584746071,6773108.184523829,21672.0,0.03553495288114344,122.70286393649538,97172.4631890684,448.0,0.1345492089329945,3115.936024146109,172117.9777367424,448.0,0.0673707432677436,389.1167543588929,85730.87441185326,448.0,0.05900744623603877,342.36081002996707,98326.4606314332,448.0
Run1404,Run1404_best_field,0678,test,75,75,0.026589407443957807,34.414847172795945,48677.529349049706,37320.0,0.022836018425337657,0.03625657738097918,11.329824033658753,21726.13107263567,4965.0,12.024114626199697,9147.017271034989,16910.0,0.013875200475322163,0.6448312048580064,3349.40382814576,7464.0,0.016350564637102494,0.0022350511269710453,8.360301743251675,7464.0,0.022620688137469338,0.06941209036386349,135.65115590901482,7464.0,0.034279034734704415,4.583127445730115,3900.360646602829,7464.0,0.02393043092122135,649.8659851134046,1134808.9902263791,7464.0,0.017550394685833273,3870.7058221694842,12566559.458844999,30960.0,0.02442907819159361,124.25146266270639,208203.17628332376,640.0,0.13282428902812796,2746.191101755201,155659.5446761087,640.0,0.04446050811104503,382.120342179045,193308.66191024703,640.0,0.06112113689523504,524.7536754775037,140466.46127105044,640.0
Run1404,Run1404_best_field,0679,test,76,76,0.03358614246722917,60.401276139354756,53545.85561990818,37310.0,0.03971843390158603,0.034434571553996485,33.70967139028223,21368.315487070628,5045.0,12.863445338103771,10848.456150761824,14420.0,0.014431986714421927,0.7485180461766109,3593.76797699593,7462.0,0.018123409179342003,0.00270030568056013,8.221160717928498,7462.0,0.026659726152731978,0.09109521370064258,128.16935267269145,7462.0,0.0586090683153303,13.911272939328775,4049.834132029556,7462.0,0.022659934031244798,734.5241982363677,1430503.1729086642,7462.0,0.022775293919045758,7325.377371421219,14122189.079985801,30960.0,0.02829217178958529,175.6389775757915,219426.12185594812,640.0,0.1259592136945192,3648.9290783048987,229988.19278304657,640.0,0.05363800165816812,568.715120349613,197674.02081982873,640.0,0.07978695685871635,894.2032452228168,140466.39596558234,640.0
Run1404,Run1404_best_field,0680,test,77,77,0.02804080456983072,38.24697246537536,48642.52625359988,37325.0,0.024207219717447725,0.03699473018027616,11.277235419743263,19244.774318538548,4890.0,14.7924052974277,10808.341775169274,15225.0,0.013844455884649918,0.6911588581126996,3606.0030932968366,7465.0,0.016574094398103735,0.0021914412765765006,7.977562610905438,7465.0,0.02793124180202568,0.10447764847386327,133.91921659406933,7465.0,0.03464228454687765,4.387233397245297,3655.760111722192,7465.0,0.025021652696492362,732.3902992864313,1169797.2601407552,7465.0,0.021430084779289763,3920.5495139511436,8536879.764889993,30960.0,0.027255217985042237,99.87018679553316,134442.48848453508,640.0,0.14450896801669624,3042.887750662943,145712.34003386842,640.0,0.052541272888685965,339.450855785391,122963.3617210005,640.0,0.04802368021380052,323.95383403686355,140466.33380193426,640.0
Run1404,Run1404_best_field,0681,test,78,78,0.031005587983583126,49.351784444522735,51336.1052987294,37345.0,0.03257678266312561,0.03534900692865269,22.704576700698002,21394.248134133075,4890.0,10.892306084647833,8716.967000483593,14775.0,0.01578375749348376,0.9318760944294155,3740.566426505583,7469.0,0.018049638994725933,0.002831665900659811,8.691704859075074,7469.0,0.023944722003190925,0.07930855901981952,138.32493046772132,7469.0,0.04697843729729433,8.901585598155183,4033.390211619984,7469.0,0.02505588732743993,755.2239753997239,1202973.86929977,7469.0,0.022159753785486586,6116.01680744525,12454858.815074366,30960.0,0.02659682121603005,140.6843880486075,198877.85987601036,640.0,0.12384480150441052,2782.3975218585383,181410.9990501418,640.0,0.05103831787802746,473.5468613342104,181790.11213459325,640.0,0.0682425207532819,654.1577860352827,140466.38118725616,640.0
Run1404,Run1404_best_field,0682,test,79,79,0.02885637924050873,40.19206934079511,48267.70980339277,37305.0,0.02478105036150874,0.03644232829150742,12.799137072931458,20842.090128134,4875.0,14.671683102197827,11047.594004085251,16705.0,0.015287677978616028,0.8307525330960422,3554.5826925572464,7461.0,0.01834463162660847,0.0029858261395068458,8.872510567776756,7461.0,0.027872808820369147,0.10687355794249047,137.5652671286754,7461.0,0.03577437042664983,4.9836550422618435,3894.071976548271,7461.0,0.025267600692730773,650.2747837781233,1018518.4564997777,7461.0,0.015755742367879053,2372.54849567334,9557347.054615969,30960.0,0.026919888941486274,110.87959313058074,153004.8142261366,640.0,0.11969711271909247,2253.838013448194,157309.64468610962,640.0,0.05088982505044183,362.16051323553216,139842.50060767593,640.0,0.05397710480977158,409.2527493218704,140466.39376195596,640.0
Run1404,Run1404_best_field,0683,test,80,80,0.02687495088818878,34.66192344244955,47990.72380929084,37355.0,0.022802515039117746,0.03618245114120471,10.445070120475565,20088.423624191644,5015.0,12.588561612508958,9615.683080489536,16170.0,0.01323011168829077,0.682212599842156,3897.55915285313,7471.0,0.018485576086450517,0.0028421473788206347,8.317266463460882,7471.0,0.023987934237153327,0.0765492458614922,133.03172343269569,7471.0,0.03150081230415633,3.812096380195923,3841.672743196411,7471.0,0.025128143239799967,667.9275003457838,1057812.0910703845,7471.0,0.02330019736776295,5329.3788594464595,9816516.372096427,30960.0,0.03370799723607561,169.88999017941484,149520.89637435184,640.0,0.1377253918407909,3348.815729362564,176548.16890394123,640.0,0.05169216143356791,359.76104359309613,134637.1005677706,640.0,0.05087893260737524,363.62041505205434,140466.34270157307,640.0
Run1404,Run1404_best_field,0684,test,81,81,0.026779638513184895,35.55804744861791,49582.507289300105,37370.0,0.021083031337061305,0.036940598315696696,9.127313552400523,20534.15621548436,5140.0,14.134242469599503,10357.73240412378,14620.0,0.013729507195073746,0.6495371704440547,3445.832089292446,7474.0,0.01700950913306853,0.002321430982024277,8.02365441031842,7474.0,0.02238610100146431,0.06623261217651687,132.1645452420597,7474.0,0.030573473711993877,3.82912031707197,4096.466823673282,7474.0,0.02555460139616625,808.4922873217284,1238048.5018063388,7474.0,0.02050334242420198,4810.3334288563265,11442629.88691436,30960.0,0.0284643298323573,142.16645311862027,175466.89945633523,640.0,0.12654253335161306,3171.259373068684,198042.64339039373,640.0,0.04982695739732163,392.1548600667881,157953.3585514685,640.0,0.06605622241397553,612.9131673028023,140466.08679696888,640.0
Run1404,Run1404_best_field,0685,test,82,82,0.027339677104599606,35.15031060791977,47026.47270182443,37320.0,0.024614790060706115,0.036421698246751934,11.829441351139806,19524.142257340463,4960.0,13.38182285607666,10087.763516552019,17365.0,0.014979079935441238,0.8576505287873623,3822.434770521555,7464.0,0.016783489001174386,0.0021627516546172116,7.6778947840059875,7464.0,0.027976457862476815,0.10080131714990115,128.7895877206087,7464.0,0.034053139419339726,4.493537810625813,3875.0212410026397,7464.0,0.022549218858154106,531.0927675847445,1044497.4490143468,7464.0,0.01717779106955683,2738.8274143296458,9281753.573621545,30960.0,0.031959413540239553,143.53670485071254,140528.8101999485,640.0,0.1374868550443855,3156.4092551551435,166982.49759312707,640.0,0.054124522099149086,368.52712806008185,125800.19470745296,640.0,0.055868822008694696,438.44131318555173,140466.39644667075,640.0
Run1404,Run1404_best_field,0686,test,83,83,0.02716461861593365,33.30458033670706,45133.26390098341,37350.0,0.022103260241356587,0.035184862992453644,9.899726249716922,20263.315731610644,5070.0,8.620001741588043,6962.987652900327,13570.0,0.013243800936812133,0.6680061038537072,3808.51036641511,7470.0,0.01703952520174443,0.0023247295927730474,8.006772071596885,7470.0,0.02294671327506982,0.07693604063834404,146.1129988285152,7470.0,0.03180384001822413,4.153704381273937,4106.5438465604775,7470.0,0.027709557004075413,600.1938066672355,781686.0187603576,7470.0,0.021521702412994576,3756.9086090262576,8111055.751318654,30960.0,0.03553192414421255,153.1018706037318,121267.11465615511,640.0,0.13374791252089832,2884.1962356180074,161231.82905057963,640.0,0.05294281677707629,303.6954146347266,108348.81031152577,640.0,0.052590369378875915,388.494535266007,140466.40639644404,640.0
Run1404,Run1404_best_field,0687,test,84,84,0.027943294700589396,37.74110868453545,48334.7450141898,37315.0,0.02397494316150775,0.03738500650993085,11.617091433508586,20210.740925885184,4800.0,10.987182348976269,7861.246441319711,15410.0,0.01563236108390751,0.9186808312957718,3759.373698267123,7463.0,0.019795383930859483,0.003139990849446122,8.01309928555094,7463.0,0.024956264720669592,0.08559439049273501,137.43145242458272,7463.0,0.030674843413086177,3.6623839647919576,3892.235997716405,7463.0,0.026629696462520842,733.1730108785899,1033889.2917174271,7463.0,0.0281133768732147,8205.29682711051,10381695.034077743,30960.0,0.0324885586080796,169.21837500962476,160319.60443612965,640.0,0.11542414739723424,2433.6943107857815,182672.29135444434,640.0,0.05355843622661332,414.7440215877792,144585.37246381814,640.0,0.07605787080714956,812.5697396843616,140466.3566896724,640.0
Run1404,Run1404_best_field,0688,test,85,85,0.026527499265059366,33.85148851623626,48104.43829709968,37365.0,0.019321077684531243,0.03900712425457183,7.6816529397726265,20577.470525818408,5220.0,11.613990868675948,7632.971006860145,11430.0,0.015442093352169513,0.8842189511325134,3708.0661369300165,7473.0,0.015265250731466756,0.0019803594970242548,8.498380099069863,7473.0,0.02324007009459951,0.06925754799684554,128.2307683292036,7473.0,0.02782341685675485,3.3801501302251182,4366.315011143348,7473.0,0.02674406090525654,735.0257293454501,1027656.1756415428,7473.0,0.01798586182317457,2603.729357561147,8048840.747865751,30960.0,0.026990404158644298,87.4478526178237,120041.21258126253,640.0,0.11088232836366138,2009.377421415675,163431.90544438275,640.0,0.058262506951595856,362.72335489125635,106855.57463435535,640.0,0.047381004647826894,315.3413419276385,140466.37709014144,640.0
Run1404,Run1404_best_field,0689,test,86,86,0.02795881139186209,35.64537312475757,45600.095937699436,37370.0,0.022160038422173827,0.03841391029917729,10.030141013663712,20425.186028469172,5055.0,14.83149943208844,10050.971085966452,17000.0,0.016142656378842875,0.99645914273323,3823.926109990145,7474.0,0.015889344553076376,0.0021326678872005942,8.447170580809551,7474.0,0.029505022933672596,0.1307308123366585,150.17099099242077,7474.0,0.03270456649570015,4.141672474487348,3872.2104972921024,7474.0,0.024748636112017136,451.5686858893954,737261.0285808825,7474.0,0.01789501777565913,2917.814481226122,9111574.00980532,30960.0,0.023251639329215625,75.68347609632613,139989.0013187047,640.0,0.15657583326822025,3526.8552036446476,143859.374175823,640.0,0.0541054818788218,370.308958658322,126497.42356529314,640.0,0.05510173674389408,426.4843013065056,140466.40726898742,640.0
Run1404,Run1404_best_field,0690,test,87,87,0.026848550602922086,36.49455147106295,50627.48330719753,37335.0,0.02216783111165766,0.03389746503442107,9.601197601748334,19537.950269849895,5070.0,13.313291915301281,11586.466541859287,15205.0,0.012715231882472531,0.563982601775597,3488.3265820744496,7467.0,0.016409025602479796,0.0022334885369780363,8.295033467891312,7467.0,0.03262979898720592,0.11786979767116879,110.7066581991405,7467.0,0.031518037424710155,3.8073520562414433,3832.698908686057,7467.0,0.022583884546561017,683.3296530057462,1339778.417326656,7467.0,0.020005078154580823,3834.1949890283104,9580621.667135775,30960.0,0.028753291974413373,120.16551412564482,145346.5407850509,640.0,0.13249214793666758,2941.0409934726954,167540.8815476164,640.0,0.05533296213481054,399.48810128527373,130477.61470355286,640.0,0.05674566233850975,452.3116132675268,140466.38302393287,640.0
Run1404,Run1404_best_field,0691,test,88,88,0.03007633159799074,49.18853825690904,54376.86781836824,37340.0,0.025795947375306164,0.0412255148329842,14.19549535658408,21332.786522949118,5035.0,22.193926046686293,13058.760555162535,15910.0,0.01506091055258508,0.7235294203446436,3189.7286317351327,7468.0,0.018119005161031237,0.0027864889448775743,8.487672757528884,7468.0,0.02715141004660548,0.08300202672539966,112.59106309608926,7468.0,0.03725121881265509,5.347569567016361,3853.678404646344,7468.0,0.027502121427021037,1225.305619736822,1619988.8854154013,7468.0,0.01702642653811446,3879.2060913727273,13381223.827352563,30960.0,0.025973002655295317,144.06996188684894,213564.52860812962,640.0,0.13413312258783452,3436.4308438716107,191000.95488590014,640.0,0.05119295459925177,511.6831398616155,195245.35741619213,640.0,0.059158254079158874,491.5901273993886,140466.40119341697,640.0
Run1404,Run1404_best_field,0692,test,89,89,0.030464484861178052,41.46184977726639,44674.63327275824,37320.0,0.023760319725710348,0.046116453350494135,10.947395602886289,19391.26992116671,5030.0,17.751583382747363,8346.90166259536,14325.0,0.015319137843034705,0.8470805226004219,3609.5748156486184,7464.0,0.014283607268338957,0.0016646799429871433,8.159338404632106,7464.0,0.03837713559402284,0.17293824251295542,117.42104144751931,7464.0,0.03400036590355811,4.895454148396985,4234.730779949772,7464.0,0.02675479215667005,577.9041164179522,807332.8515300746,7464.0,0.016528793969463038,1925.562753313225,7048153.342300465,30960.0,0.026047253973793927,75.4545272656693,111214.49988653632,640.0,0.12601481737203946,1761.5417627753861,110930.1793649644,640.0,0.05154303632071676,268.78612763129985,101173.51842347246,640.0,0.035269952108814256,174.7358999461312,140466.3835325998,640.0
Run1804,Run1804_best_field,0273,test,0,0,0.015071629921943858,6.255260789872117,27537.529627219654,39870.0,0.00891679045711451,0.01706120219724153,0.5672550389062203,7134.462187523515,1530.0,4.147226944054525,14247.495927952314,31295.0,0.0051729068509154584,0.15840302884641655,5919.624587127943,7974.0,0.010998336054769893,0.00037182690540836673,3.0738795188038472,7974.0,0.016111826856624795,0.014111716328356172,54.36135401305505,7974.0,0.014276791683507591,0.6684114776638981,3279.3113599931303,7974.0,0.022965408069440953,125.81668597549647,238555.7605239939,7974.0,0.023506548224203894,645.0780724213182,1167439.9699501886,9288.0,0.047658599113417126,34.018389499819406,14977.219837259432,192.0,0.06814440742250963,278.38239158599316,59948.91439543975,192.0,0.10294608685090394,138.27285518359665,13047.197743123425,192.0,0.030705092393807167,39.7296786285242,42139.97125205793,192.0
Run1804,Run1804_best_field,0274,test,1,1,0.015241861159018806,6.228926149596057,26812.49196699395,39870.0,0.009612999366770096,0.0173849116642227,0.526801147864727,5700.709167099896,1525.0,4.293196725837291,14204.822553187225,30000.0,0.00487788420481101,0.15795735166923022,6638.605643079826,7974.0,0.011941749726979332,0.0003633423542829951,2.5478866057872613,7974.0,0.016165005162602455,0.013960688501640183,53.42630531711384,7974.0,0.013852934801338401,0.6090896820591399,3173.9323232513148,7974.0,0.030413320325570273,133.20824971944884,144013.58103962138,7974.0,0.02986870939367113,597.6841887857142,669944.5403294009,9288.0,0.04169941355124796,13.978764540989719,8039.1271043781435,192.0,0.0697278081243794,169.70655197850493,34904.91484123989,192.0,0.1258128060797488,105.58379880461335,6670.334080001455,192.0,0.016235547151715518,11.107786886315807,42139.917419190344,192.0
Run1804,Run1804_best_field,0275,test,2,2,0.0156430855089171,7.091322038055816,28978.931606637616,39875.0,0.010216320712095484,0.016994814839545517,0.750814216336325,7193.553061211471,1520.0,4.13442896365024,14314.713486921424,30415.0,0.0056480633121856715,0.19112782824,5991.351677871726,7975.0,0.012346345994469958,0.0005038836217392003,3.3056232563398753,7975.0,0.01849558177117457,0.018821020486641474,55.01830094971787,7975.0,0.014870365000826797,0.7541370319824808,3410.413274910816,7975.0,0.021075808443403656,121.8421165021644,274301.98421733815,7975.0,0.02262842120173186,830.9618476190595,1622828.3133376103,9288.0,0.04564405202765912,47.467487926115965,22783.889472080882,192.0,0.07617983535655207,325.62234571544684,56109.2083343642,192.0,0.07396832761877836,109.587164496128,20029.40695721828,192.0,0.036521294638237355,56.20642420787499,42139.91236122265,192.0
Run1804,Run1804_best_field,0276,test,3,3,0.016799722888275182,7.806394017813508,27659.621432649667,39890.0,0.011432872464835027,0.018908700697761106,0.9629450044456986,7367.00164216901,1585.0,4.709299533483511,13171.430341800278,30035.0,0.005546571938128743,0.18142592059565973,5897.25673825728,7978.0,0.011325822259646649,0.0004442490590284951,3.463275439329181,7978.0,0.02045034439690939,0.02369745736772142,56.663121845745565,7978.0,0.017344455732096198,1.051549285248276,3495.491738360891,7978.0,0.04155159327605495,111.39108544690754,64517.13498702919,7978.0,0.033119861432713976,450.1203067480014,410347.30353400996,9288.0,0.0394424584237335,7.579902955289403,4872.3187528081235,192.0,0.07856700280621316,119.89985961289239,19423.983605023146,192.0,0.12394038585817865,62.042009927646625,4038.8727568665536,192.0,0.016585019582994673,11.591126928208723,42139.91781478987,192.0
Run1804,Run1804_best_field,0277,test,4,4,0.022745393650555765,13.650400699131758,26385.084236309518,39880.0,0.03020844511125961,0.020457370967750785,6.139191336704766,6727.511135766842,1565.0,5.578365945722908,13329.300525209963,30965.0,0.005685127274430793,0.19938307781239756,6168.902584456594,7976.0,0.012315231042627332,0.0004437826154537783,2.926073005089675,7976.0,0.021160444659614086,0.02365811206987083,52.83606983638238,7976.0,0.030451041224009146,2.979863608597883,3213.602022068932,7976.0,0.04141761018498179,181.54078087721564,105828.862124142,7976.0,0.038696526828752305,506.47142591747763,338229.1033214076,9288.0,0.03667542425653266,5.243125679882848,3897.983309793631,192.0,0.10777616723258292,229.46112704198015,19754.39130841358,192.0,0.15081911029183626,73.63234168038817,3237.0981182694504,192.0,0.027077984420566716,30.897713375627063,42139.91662799523,192.0
