additive_omega_edge_map_cosine,additive_omega_effective_rank,additive_omega_largest_energy_fraction,additive_p_edge_map_cosine,additive_p_effective_rank,additive_p_largest_energy_fraction,additive_temperature_edge_map_cosine,additive_temperature_effective_rank,additive_temperature_largest_energy_fraction,additive_u_edge_map_cosine,additive_u_effective_rank,additive_u_largest_energy_fraction,additive_v_edge_map_cosine,additive_v_effective_rank,additive_v_largest_energy_fraction,base_to_final_alignment_cost,base_to_final_environment_assignment_l1,base_to_final_module_assignment_l1,base_to_provisional_alignment_cost,base_to_provisional_environment_assignment_l1,base_to_provisional_module_assignment_l1,candidate_edge_count,case_id,checkpoint,edge_count,environment_centered_effective_rank,environment_edge_column_cosine,environment_effective_rank,environment_largest_dominant_occupancy,environment_neighbor_dominant_agreement,environment_neighbor_l1,environment_row_cosine,environment_row_effective_edges,environment_row_entropy_norm,environment_row_max,environment_spatial_smoothness,hard_selected_edge_count,module_centered_effective_rank,module_edge_column_cosine,module_effective_rank,module_largest_dominant_occupancy,module_row_cosine,module_row_effective_edges,module_row_entropy_norm,module_row_max,normalized_field_mse,pairwise_edge_map_cosine,pairwise_edge_map_cv,pairwise_edge_map_effective_rank,pass,post_fallback_zero_support_environment_rows,post_fallback_zero_support_module_rows,provisional_to_final_alignment_cost,provisional_to_final_environment_assignment_l1,provisional_to_final_module_assignment_l1,query_centered_effective_rank,query_edge_column_cosine,query_effective_rank,query_entropy_norm_direct,query_global_mean_route_l1,query_largest_dominant_occupancy,query_neighbor_l1,query_per_edge_spatial_std,query_row_cosine,query_row_effective_edges,query_row_entropy_norm,query_row_max,region_scale_normalized,region_separation_normalized,representation,selected_edge_count,selection_transition_fraction,source_scale_normalized,source_separation_normalized,viable_selected_edge_count
,,,,,,,,,,,,,,,,,,,,,6.0,0273,stage1_1005_best,6,3.1436995361645748,0.0895674551770777,3.4545884550787536,0.4791666666666667,0.6732954545454546,0.5645087198869841,0.4246203995730391,1.6712080724242664,0.2476901888198946,0.8187933273667092,0.717745640056508,6.0,1.4283483817089377,0.8625260753625875,1.524033941631511,0.3333333333333333,0.8198661535395787,5.2021911255918445,0.9191963426086065,0.2792903421298539,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.16932309363378967,0.26183013278282247,candidate,6.0,0.0,0.09648929295848165,0.031278351842507796,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0273,stage1_1005_best,6,3.1436995361645748,0.0895674551770777,3.4545884550787536,0.4791666666666667,0.6732954545454546,0.5645087198869841,0.4246203995730391,1.6712080724242664,0.2476901888198946,0.8187933273667092,0.717745640056508,6.0,1.4283483817089377,0.8625260753625875,1.524033941631511,0.3333333333333333,0.8198661535395787,5.2021911255918445,0.9191963426086065,0.2792903421298539,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.16932309363378967,0.26183013278282247,selected,6.0,0.0,0.09648929295848165,0.031278351842507796,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0273,stage1_1005_best,6,3.108706422693325,0.08939409210749034,3.4472362708215263,0.4739583333333333,0.6704545454545454,0.5713120457222174,0.42681619547681754,1.6727114920397226,0.248814675859171,0.8177431310465441,0.7143439771388913,6.0,1.3788845956381406,0.6425936730420513,2.1327778903903085,0.3333333333333333,0.5154235769502621,3.5591604331244464,0.7012793872275627,0.46708709178162683,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.17101978209632976,0.26188511461571234,candidate,6.0,0.0,0.08316426674183075,0.07324399013306795,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0273,stage1_1005_best,6,3.108706422693325,0.08939409210749034,3.4472362708215263,0.4739583333333333,0.6704545454545454,0.5713120457222174,0.42681619547681754,1.6727114920397226,0.248814675859171,0.8177431310465441,0.7143439771388913,6.0,1.3788845956381406,0.6425936730420513,2.1327778903903085,0.3333333333333333,0.5154235769502621,3.5591604331244464,0.7012793872275627,0.46708709178162683,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.17101978209632976,0.26188511461571234,selected,6.0,0.0,0.08316426674183075,0.07324399013306795,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0273,stage1_1005_best,6,3.1068245701366743,0.08949608815857472,3.4472530927456635,0.4739583333333333,0.6704545454545454,0.5718395975114933,0.42694996458905504,1.6737216843208174,0.24913235261051664,0.8174504638037833,0.7140802012442534,6.0,1.3771045601392924,0.6434624657299486,2.1318781054404927,0.3333333333333333,0.516606193833398,3.5636069402517503,0.7019603731262621,0.47120410183865485,,,,,final,0.0,0.0,,,,,,,,,,,,,,,,0.17106215388860757,0.2619663594069584,candidate,6.0,0.0,0.08347233815226465,0.07337917647446102,6.0
0.20521211739136097,3.940886983557706,0.3025958529344878,0.2745586523337186,3.64513353636537,0.37899238831877463,0.15372938528768945,3.6122072752774526,0.49276185705664216,0.1506039229449604,3.5153201684099753,0.5119985843388176,0.2149123174797341,4.179126471402515,0.41420779347397335,0.033676761213589146,0.03127288650099332,0.1448702769138218,0.03324838086245399,0.02939959929706434,0.14266776890173757,6.0,0273,stage1_1005_best,6,3.1068245701366743,0.08949608815857472,3.4472530927456635,0.4739583333333333,0.6704545454545454,0.5718395975114933,0.42694996458905504,1.6737216843208174,0.24913235261051664,0.8174504638037833,0.7140802012442534,6.0,1.3771045601392924,0.6434624657299486,2.1318781054404927,0.3333333333333333,0.516606193833398,3.5636069402517503,0.7019603731262621,0.47120410183865485,0.15090546011924744,0.29199360888161346,2.9611824980354826,3.7544605438649032,final,0.0,0.0,0.0003942743839012059,0.0025732422796075163,0.005088459052681173,3.6539960439220613,0.1553402609307791,4.404294705680639,0.31057473314727524,1.2720365716618227,0.3133544921875,0.042782319240410795,0.2626953256535775,0.3137260717243519,1.8801739844738874,0.31057473314727524,0.7791612206445557,0.17106215388860757,0.2619663594069584,selected,6.0,0.0,0.08347233815226465,0.07337917647446102,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0274,stage1_1005_best,6,2.970362153666448,0.08987701562641429,3.2946520529826238,0.4895833333333333,0.6704545454545454,0.5589963906394604,0.4482108164809493,1.659057805768222,0.24555166296643866,0.8173476571568861,0.7205018046802698,6.0,1.9543722312683571,0.7301867294252022,1.9641726513616145,0.3333333333333333,0.65406095448776,4.29991771704496,0.8116687081692826,0.37979847036249176,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.1709566352899025,0.2630077340280178,candidate,6.0,0.0,0.1745893323765065,0.10514268432436882,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0274,stage1_1005_best,6,2.970362153666448,0.08987701562641429,3.2946520529826238,0.4895833333333333,0.6704545454545454,0.5589963906394604,0.4482108164809493,1.659057805768222,0.24555166296643866,0.8173476571568861,0.7205018046802698,6.0,1.9543722312683571,0.7301867294252022,1.9641726513616145,0.3333333333333333,0.65406095448776,4.29991771704496,0.8116687081692826,0.37979847036249176,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.1709566352899025,0.2630077340280178,selected,6.0,0.0,0.1745893323765065,0.10514268432436882,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0274,stage1_1005_best,6,2.941004888757202,0.08943406368153115,3.2870653225040387,0.484375,0.6789772727272727,0.5529224026522459,0.4470999460510949,1.6506440951043502,0.242507899728652,0.8198875898917999,0.723538798673877,6.0,1.5438479533038625,0.570601918417108,2.3101125634467214,0.6666666666666666,0.41236916765011405,3.066327524894876,0.6249249942786789,0.5411416706880514,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.17077546240755578,0.26352736583776454,candidate,6.0,0.0,0.1527148699570769,0.14362664268069927,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0274,stage1_1005_best,6,2.941004888757202,0.08943406368153115,3.2870653225040387,0.484375,0.6789772727272727,0.5529224026522459,0.4470999460510949,1.6506440951043502,0.242507899728652,0.8198875898917999,0.723538798673877,6.0,1.5438479533038625,0.570601918417108,2.3101125634467214,0.6666666666666666,0.41236916765011405,3.066327524894876,0.6249249942786789,0.5411416706880514,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.17077546240755578,0.26352736583776454,selected,6.0,0.0,0.1527148699570769,0.14362664268069927,6.0
