label,checkpoint,checkpoint_epoch,architecture,case_id,phase,status,median_wall_ms,p95_wall_ms,median_cuda_event_ms,peak_incremental_allocated_mib,peak_incremental_reserved_mib,baseline_allocated_mib,baseline_reserved_mib,application_grid_query_count,direct_query_count
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0276,prepared_p2_decode,complete,6.546486169099808,6.9216241128742695,6.5228800773620605,362.66845703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0277,application_evaluator,complete,30.11249378323555,30.88715933263302,30.092512130737305,363.654296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0277,full_forward,complete,27.2961612790823,27.3331212811172,27.272384643554688,363.349609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0277,preparation_plus_one_query,complete,24.187887087464333,25.595408957451582,24.165376663208008,35.47119140625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0277,prepared_p2_decode,complete,6.351485848426819,6.519945338368416,6.33139181137085,362.66845703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0278,application_evaluator,complete,39.28980976343155,40.27090314775705,39.262977600097656,363.654296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0278,full_forward,complete,27.97866240143776,28.491838555783033,27.95724868774414,363.349609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0278,preparation_plus_one_query,complete,24.616439826786518,24.934252258390188,24.577951431274414,35.47119140625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0278,prepared_p2_decode,complete,8.168510161340237,8.262294437736273,8.140800476074219,362.66845703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0279,application_evaluator,complete,33.40962342917919,33.4659431129694,33.386592864990234,363.654296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0279,full_forward,complete,29.021273367106915,31.030980497598648,28.99888038635254,363.349609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0279,preparation_plus_one_query,complete,25.59731062501669,25.663184840232134,25.57036781311035,35.47119140625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0279,prepared_p2_decode,complete,6.710754707455635,7.105757761746645,6.681695938110352,362.66845703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0280,application_evaluator,complete,29.5749856159091,29.705227818340063,29.553024291992188,363.654296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0280,full_forward,complete,27.948771603405476,28.269347548484802,27.912288665771484,363.349609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0280,preparation_plus_one_query,complete,24.838540703058243,25.40225302800536,24.813312530517578,35.47119140625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0280,prepared_p2_decode,complete,6.56101293861866,6.7269595339894295,6.53718376159668,362.66845703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0281,application_evaluator,complete,36.224838346242905,43.268743343651295,36.203041076660156,363.654296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0281,full_forward,complete,27.858812361955643,28.848455287516117,27.835391998291016,363.349609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0281,preparation_plus_one_query,complete,35.0470133125782,35.2396110072732,35.021854400634766,35.47119140625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0281,prepared_p2_decode,complete,6.547602824866772,6.808590143918991,6.527967929840088,362.66845703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0282,application_evaluator,complete,31.334739178419113,32.38371843472123,31.31279945373535,363.654296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0282,full_forward,complete,27.932286262512207,28.219675738364458,27.89788818359375,363.349609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0282,preparation_plus_one_query,complete,25.29838215559721,25.417562760412693,25.272319793701172,35.47119140625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0282,prepared_p2_decode,complete,6.620518863201141,6.696955114603043,6.591487884521484,362.66845703125,0.0,22.09326171875,462.0,8192,8192
