model_index,model_label,checkpoint,run_dir,case_order,dataset_index,case_id,split,forward_architecture,support_topology_applicable,query_main_context_norm_mean,query_main_context_norm_median,query_main_context_norm_p95,query_main_context_norm_max,query_coarse_context_norm_mean,query_coarse_context_norm_median,query_coarse_context_norm_p95,query_coarse_context_norm_max,query_local_context_norm_mean,query_local_context_norm_median,query_local_context_norm_p95,query_local_context_norm_max,query_main_context_norm_fraction_mean,query_main_context_norm_fraction_median,query_main_context_norm_fraction_p95,query_main_context_norm_fraction_max,query_coarse_context_norm_fraction_mean,query_coarse_context_norm_fraction_median,query_coarse_context_norm_fraction_p95,query_coarse_context_norm_fraction_max,query_local_context_norm_fraction_mean,query_local_context_norm_fraction_median,query_local_context_norm_fraction_p95,query_local_context_norm_fraction_max,query_local_neighbor_count_mean,query_local_neighbor_count_median,query_local_neighbor_count_p95,query_local_neighbor_count_max,query_local_neighbor_incidence_count,query_coarse_read_pair_count,port_main_context_norm_mean,port_main_context_norm_median,port_main_context_norm_p95,port_main_context_norm_max,port_coarse_context_norm_mean,port_coarse_context_norm_median,port_coarse_context_norm_p95,port_coarse_context_norm_max,port_local_context_norm_mean,port_local_context_norm_median,port_local_context_norm_p95,port_local_context_norm_max,port_main_context_norm_fraction_mean,port_main_context_norm_fraction_median,port_main_context_norm_fraction_p95,port_main_context_norm_fraction_max,port_coarse_context_norm_fraction_mean,port_coarse_context_norm_fraction_median,port_coarse_context_norm_fraction_p95,port_coarse_context_norm_fraction_max,port_local_context_norm_fraction_mean,port_local_context_norm_fraction_median,port_local_context_norm_fraction_p95,port_local_context_norm_fraction_max,port_local_neighbor_count_mean,port_local_neighbor_count_median,port_local_neighbor_count_p95,port_local_neighbor_count_max,port_local_neighbor_incidence_count,port_coarse_read_pair_count
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,10,10,0283,test,sparse_incidence_group_control_honf,False,9.499308756319806,5.872840881347656,25.757148933410637,62.38618469238281,14.26354038703721,14.220064163208008,17.423216247558592,17.992279052734375,0.0,0.0,0.0,0.0,0.35596238190919394,0.2795249968767166,0.6508239895105361,0.8040567636489868,0.6440376178179577,0.7204749882221222,0.8054129302501678,0.8338867425918579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.639348489542803,4.338321208953857,30.710068798065187,31.341331481933594,15.155489431073269,15.521501541137695,17.396223068237305,17.444765090942383,0.0,0.0,0.0,0.0,0.3873495789982068,0.2170688807964325,0.6680980384349823,0.6908090710639954,0.6126504186152791,0.7829311490058899,0.8124596476554871,0.8137444853782654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,11,11,0284,test,sparse_incidence_group_control_honf,False,10.397040617477614,7.8633458614349365,22.4738018989563,59.38432312011719,13.50853101478424,13.391181945800781,16.792760848999023,17.385601043701172,0.0,0.0,0.0,0.0,0.4032758344001195,0.37699414789676666,0.6663714855909347,0.8516046404838562,0.596724166382046,0.6230058372020721,0.7687226980924606,0.7952811121940613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.238103479767839,6.256042957305908,25.991299152374268,29.143234252929688,14.42553403104345,15.045743942260742,16.992578506469727,17.032825469970703,0.0,0.0,0.0,0.0,0.4266033201129176,0.29062512516975403,0.6968395859003067,0.7172716856002808,0.5733966799840952,0.7093749046325684,0.782076358795166,0.7823402881622314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,12,12,0285,test,sparse_incidence_group_control_honf,False,10.095161273347912,5.9633214473724365,25.992353057861312,69.19393157958984,13.275778474868275,13.150979042053223,16.575475692749023,17.157686233520508,0.0,0.0,0.0,0.0,0.3862989790595748,0.30237650871276855,0.6949634373188018,0.8588683605194092,0.6137010205638944,0.6976234614849091,0.779131469130516,0.8218510150909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.809300939242044,5.9619550704956055,29.845598316192625,32.644527435302734,14.047807288666567,14.611918449401855,16.809659957885742,16.855499267578125,0.0,0.0,0.0,0.0,0.4343915595090948,0.2634654641151428,0.7198290079832077,0.7377638816833496,0.5656084439251572,0.7365345358848572,0.7593095302581787,0.7615346312522888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,13,13,0286,test,sparse_incidence_group_control_honf,False,9.391418804356363,5.9558610916137695,23.965093803405757,76.6688461303711,14.584627990261652,14.552936553955078,17.676857566833498,18.180561065673828,0.0,0.0,0.0,0.0,0.354840245718151,0.2745988667011261,0.6530996352434157,0.8507121801376343,0.6451597542472882,0.7254011332988739,0.7765559256076813,0.8145368099212646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.089915204793215,5.9304680824279785,29.919971084594717,35.0076789855957,14.974660523235798,15.366645812988281,17.54094123840332,17.580825805664062,0.0,0.0,0.0,0.0,0.41625376730614033,0.2754344344139099,0.6970865815877915,0.7186942100524902,0.5837462346535176,0.7245655655860901,0.7643000483512878,0.767046332359314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,14,14,0287,test,sparse_incidence_group_control_honf,False,9.137774390372215,5.592460632324219,23.52393684387206,56.54954147338867,14.647828818764538,14.617927551269531,17.72931852340698,18.207721710205078,0.0,0.0,0.0,0.0,0.3455899293130642,0.2704441696405411,0.6512622833251953,0.8058907389640808,0.6544100705723395,0.7295558750629425,0.8010554730892181,0.8434638381004333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02777250111103,6.324777126312256,26.097729682922363,28.15192222595215,15.037713701526323,15.592995643615723,17.576995658874512,17.669111251831055,0.0,0.0,0.0,0.0,0.42127168042740476,0.2912595868110657,0.6678765505552292,0.6859656572341919,0.5787283203098923,0.7087404131889343,0.7577794790267944,0.7598943114280701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,15,15,0288,test,sparse_incidence_group_control_honf,False,10.365977899433346,7.409218788146973,24.715772533416743,69.10983276367188,13.167061344953254,12.988542556762695,16.509065532684325,17.03792953491211,0.0,0.0,0.0,0.0,0.40272991963320237,0.3526046872138977,0.6778257131576538,0.8587690591812134,0.5972700800357416,0.6473952829837799,0.7620425701141358,0.8014146089553833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.593489580477277,6.012883186340332,29.658947563171385,32.70176696777344,14.06610939403375,14.72055435180664,16.716135025024414,16.752300262451172,0.0,0.0,0.0,0.0,0.43478656505855423,0.29016178846359253,0.7087567538022995,0.7350457310676575,0.565213433195216,0.7098382711410522,0.7679302096366882,0.7690145969390869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,16,16,0289,test,sparse_incidence_group_control_honf,False,9.813534274493577,6.820111274719238,22.80290985107422,54.169776916503906,12.273707403801382,12.05264139175415,15.658777284622191,16.226469039916992,0.0,0.0,0.0,0.0,0.41040115006035194,0.3498489409685135,0.6956428170204162,0.8514570593833923,0.5895988502325054,0.6501510441303253,0.7479252964258194,0.8022617697715759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341405674194297,5.422750949859619,25.846469497680662,28.70509910583496,13.121330694605907,14.013263702392578,15.97081470489502,16.01454734802246,0.0,0.0,0.0,0.0,0.4336500802504209,0.280487596988678,0.7238305330276489,0.7470372319221497,0.5663499182943875,0.7195123434066772,0.7622659206390381,0.7648086547851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,17,17,0290,test,sparse_incidence_group_control_honf,False,10.866536669869674,7.940035581588745,25.877756977081287,78.3207015991211,13.81256791902706,13.666384220123291,17.046819019317628,17.684425354003906,0.0,0.0,0.0,0.0,0.40158811366381997,0.37531937658786774,0.6703747272491455,0.853049099445343,0.5984118867490906,0.6246806383132935,0.7748587846755981,0.8252487182617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22167901135981,5.704219341278076,30.796087074279782,35.21410369873047,14.641975404073795,15.114319801330566,17.091033935546875,17.12687110900879,0.0,0.0,0.0,0.0,0.43004297527174157,0.261256605386734,0.7063913613557815,0.7234534025192261,0.569957024184987,0.7387433648109436,0.7576697468757629,0.7622746825218201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,18,18,0291,test,sparse_incidence_group_control_honf,False,9.45937004845473,5.5422203540802,25.375060367584226,57.7008171081543,14.149372695479542,14.010302543640137,17.305775928497315,18.035167694091797,0.0,0.0,0.0,0.0,0.35686208703918965,0.27308304607868195,0.6790427029132843,0.8211013078689575,0.6431379124660452,0.7269169688224792,0.7980937570333481,0.8156536221504211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.860559202109775,4.9104132652282715,27.54226541519165,28.724674224853516,14.63964674125115,15.174500465393066,17.24291229248047,17.27899742126465,0.0,0.0,0.0,0.0,0.4045006291125901,0.2404092252254486,0.690656253695488,0.710847795009613,0.5954993719545504,0.759590744972229,0.8013551831245422,0.8067800998687744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,19,19,0292,test,sparse_incidence_group_control_honf,False,10.091438684554305,7.879075050354004,21.704334449768062,57.498809814453125,12.701188048464246,12.50072717666626,16.096585845947267,16.61494255065918,0.0,0.0,0.0,0.0,0.41478833470137033,0.39126715064048767,0.6630404323339462,0.8348845839500427,0.5852116647492949,0.6087328493595123,0.7657141804695129,0.7949163317680359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.919021935512623,4.673036575317383,25.08725757598877,28.891510009765625,13.649177754918734,14.37263298034668,16.37871551513672,16.417194366455078,0.0,0.0,0.0,0.0,0.4100239141456162,0.24207325279712677,0.6928816735744476,0.7031899094581604,0.5899760829440007,0.7579267621040344,0.7916041016578674,0.7937719225883484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
