model_label,stratum_name,stratum_value,num_cases,global_field_fluid_norm_l2_mean,global_field_fluid_norm_l2_median,global_field_fluid_norm_l2_p95,global_field_fluid_norm_l2_max,global_field_near_interface_norm_l2_mean,global_field_near_interface_norm_l2_median,global_field_near_interface_norm_l2_p95,global_field_near_interface_norm_l2_max,global_field_far_fluid_norm_l2_mean,global_field_far_fluid_norm_l2_median,global_field_far_fluid_norm_l2_p95,global_field_far_fluid_norm_l2_max,field_temperature_fluid_physical_mae_mean,field_temperature_fluid_physical_mae_median,field_temperature_fluid_physical_mae_p95,field_temperature_fluid_physical_mae_max,port_t_env_final_physical_mae_mean,port_t_env_final_physical_mae_median,port_t_env_final_physical_mae_p95,port_t_env_final_physical_mae_max,port_h_effective_final_physical_mae_mean,port_h_effective_final_physical_mae_median,port_h_effective_final_physical_mae_p95,port_h_effective_final_physical_mae_max,internal_temperature_physical_mae_mean,internal_temperature_physical_mae_median,internal_temperature_physical_mae_p95,internal_temperature_physical_mae_max,interface_t_surface_physical_mae_mean,interface_t_surface_physical_mae_median,interface_t_surface_physical_mae_p95,interface_t_surface_physical_mae_max,interface_q_normal_physical_mae_mean,interface_q_normal_physical_mae_median,interface_q_normal_physical_mae_p95,interface_q_normal_physical_mae_max,pressure_drop_inlet_minus_outlet_physical_abs_error_mean,pressure_drop_inlet_minus_outlet_physical_abs_error_median,pressure_drop_inlet_minus_outlet_physical_abs_error_p95,pressure_drop_inlet_minus_outlet_physical_abs_error_max,mean_outlet_temperature_physical_abs_error_mean,mean_outlet_temperature_physical_abs_error_median,mean_outlet_temperature_physical_abs_error_p95,mean_outlet_temperature_physical_abs_error_max,mean_active_module_temperature_physical_abs_error_mean,mean_active_module_temperature_physical_abs_error_median,mean_active_module_temperature_physical_abs_error_p95,mean_active_module_temperature_physical_abs_error_max
Run1502_best_field_e4794,module_count_stratum,5,25,0.03158704187693198,0.027932377379564808,0.06032954168848105,0.06104545239768867,0.03485122867320178,0.031379923519646045,0.08154188427614874,0.08637778514381876,0.029436184130616664,0.025434948910715575,0.04849282715612252,0.05455777800556997,0.1675246279625225,0.14074213261819615,0.27912102593503285,0.35115477825422065,0.7634260214082896,0.7613174368161708,0.9557692467141896,1.075531452242285,0.4271815992593765,0.3987738400697708,0.6174629151821136,0.6608481109142303,0.28448940950385665,0.2271604185534078,0.48868937360608894,0.6719354892423911,0.3817161850444972,0.35603873543441295,0.5864279206842182,0.7921986743807793,1.2151563580008224,1.1113710150239058,1.8514075638353824,2.043359277397394,0.0016860157720378765,0.0008770059757807758,0.006017195674394309,0.007337994307818008,0.1406017480835726,0.09667388442903757,0.35100306686945226,0.6017229666140338,0.14775424722537822,0.13961682270740639,0.2529720605289905,0.43557656608348516
Run1502_best_field_e4794,module_count_stratum,7,25,0.03612360767706054,0.032747382285872005,0.06591390220281998,0.06928592787370233,0.04073341997616868,0.04559902612888822,0.06817482380897327,0.09653738570459278,0.033168223366799136,0.02761143795423456,0.05815097394714635,0.07395902992054545,0.2099242832202843,0.1643769264380856,0.44435038733367005,0.6036033086069537,0.768675608303664,0.7367844642805201,0.9859474880022129,1.150227941173528,0.49507524498871397,0.45718200291906086,0.7901868722268509,0.9599895392145429,0.3365271307112722,0.2517767500045688,0.7612316638407288,1.0370066546016445,0.42620456035914167,0.36708152054675985,0.6193948547222782,1.217385955420988,1.4421222936170777,1.3200688638857432,2.302969800601047,2.40397020828511,0.002145182590395507,0.0018416559178149328,0.003914079740843588,0.007088955860581336,0.22488125941163162,0.12953291647136211,0.8676244748014135,1.002681877464056,0.2086935012253199,0.15006120020544955,0.6350646867418501,0.9739116464386406
Run1501_best_field_e4689,spacing_stratum,crowded_<1r,45,0.031595771576831126,0.023069440723416414,0.0718727922285762,0.0743711770255495,0.03452413857954168,0.02263825053579823,0.08972252579741699,0.09947066577269702,0.029859672404691,0.026760182668951298,0.0522375820430086,0.060514880489912645,0.18508817660284546,0.16200896438210396,0.34429872389103566,0.5348026737404868,0.7414210406769679,0.7123553401557728,0.9707175495475528,1.1574558571779303,0.4971467266842802,0.4640071213245392,0.6996353635191916,0.8232878163456917,0.3070342802771264,0.23867650689889294,0.6884517344345064,1.1737398365825338,0.4017518556963101,0.35540230199694633,0.783107927830091,1.347149950319103,1.181328800063443,1.098716078475783,1.8953753690102264,2.3330826523846815,0.0014169799495915767,0.0012563696882352815,0.0028339702033918,0.003778389376748237,0.17708427954049613,0.10861684940755367,0.4943896574899554,1.1207790324478992,0.19229620421149884,0.14276818989244155,0.5893545426632378,1.1114123266488694
Run1501_best_field_e4689,spacing_stratum,intermediate_1r_to_2p5r,30,0.027922716939575227,0.02012299901299932,0.06075814485885744,0.06843422195248719,0.028530787812607327,0.013255953847255336,0.08626221855855748,0.11096245546325632,0.026616369926916184,0.02547652250270846,0.04322900585630376,0.05127433255788663,0.14553860496942495,0.12838227495128002,0.28249945550338923,0.34051499047136696,0.7450780098182741,0.7527799158822746,0.9333515362514715,1.1170552865602077,0.42286679702855284,0.38978575269381205,0.6218442644391738,0.983126808490072,0.26480568728602727,0.22518410084128995,0.4804512403935643,0.6685154336829519,0.33858207185944866,0.34061850151047113,0.5405201195705944,0.7690880440175534,1.0441635150208308,0.9130674749302368,1.7050942193972878,1.7679592969694309,0.0018106777071504136,0.001411593142165657,0.0044383313426010285,0.007287947657459881,0.14581281224042567,0.1566327700857073,0.31817711307667174,0.36016236431896687,0.14154038404271307,0.1293280735855773,0.21879555920242827,0.48703456366136955
Run1501_best_field_e4689,spacing_stratum,separated_>=2p5r,15,0.02318156458629275,0.019420248452207543,0.04263582043726045,0.05408904091431579,0.01983474563465939,0.010897523449737828,0.06697941038614538,0.07852158444203557,0.024312697189286584,0.02187805605705656,0.03417980697319194,0.03796189452579473,0.1253996916309196,0.11395658925165138,0.19193055776888734,0.22818658767589553,0.7226747279510729,0.7198959587141871,0.8914432822105784,0.9460719143971801,0.35820103930102454,0.35996338228384656,0.45589404056469596,0.5029227336247762,0.2108302070786992,0.20116511224853284,0.26659539570898766,0.27322922401855365,0.29217846000774034,0.30460396377990645,0.4136610746383667,0.41710038483142853,0.7985508471251362,0.7671556938439608,1.1963856025288502,1.2728803604841232,0.0014323191946232327,0.0010236546927444579,0.0042342244731230485,0.004872162596086582,0.10736145294989304,0.11396942706778646,0.19704843591898677,0.21101363189518452,0.12181207168018429,0.11782268760894254,0.1830811744153152,0.18678133411719777
Run1501_best_total_e4877,spacing_stratum,crowded_<1r,45,0.031014723740456423,0.02312538125057872,0.07373806784821244,0.07634128615704826,0.03347408977758538,0.02243637055259243,0.08857389102629223,0.10639425684448274,0.02947492223687167,0.027041961591248446,0.05394609761940263,0.06072302639746295,0.18202239949042393,0.1582528686724339,0.3659097608771284,0.5424546528228471,0.7426311027946039,0.7129685553455991,0.9920006684213875,1.1442162530230624,0.5012865693528187,0.4683410689234734,0.6901964950561523,0.8232889771461487,0.3043502832671697,0.2404810863852655,0.7117172443752313,1.1729732570216065,0.3994399956027883,0.36076714790293146,0.8120599959205297,1.3488242809793778,1.1558824482303336,1.0575865344809634,1.9556356485933057,2.2922179122854556,0.0012288493690410481,0.00098263224663242,0.003078745005041127,0.004042291036967072,0.1845208322670563,0.12994412938132882,0.5247623694529465,1.1208368787556537,0.18998071060540017,0.14006229509293888,0.6081462837953142,1.1110450522668174
Run1501_best_total_e4877,spacing_stratum,intermediate_1r_to_2p5r,30,0.02868055518779367,0.019745843314549576,0.061650422086675746,0.07094269009728849,0.029457051950477466,0.013861678029670805,0.08834297206075979,0.1157808774243726,0.027140822738705554,0.025385020039655093,0.041194746651969594,0.05184380688410171,0.14707027295129704,0.13224107565803245,0.2877212390852128,0.3300587057693625,0.7442346306263086,0.745072810001494,0.9323476508359557,1.055655832309276,0.4150837157453809,0.38183218985795975,0.6145787550083226,0.9709950515202114,0.2639370770262906,0.22446892830855264,0.4799145336329231,0.6441537871687295,0.3394379512474887,0.33707892345264556,0.5565856713635311,0.7619270190596581,1.0207081166554486,0.8989052900689698,1.749609976945711,1.839319491526112,0.0017336217909208547,0.0013742903693128028,0.004668484727403665,0.0066314889045315795,0.12309287137565358,0.0886696071102051,0.3455825829412788,0.3532356584837544,0.14642364155645218,0.13160072144483514,0.2469951332350331,0.4916507273791417
Run1501_best_total_e4877,spacing_stratum,separated_>=2p5r,15,0.02282505697444716,0.019972693959446633,0.03942326708422409,0.04671521122984468,0.018806152731357075,0.010704706287290882,0.06145673772501444,0.06519327262814309,0.02448131766665426,0.0227004422525706,0.03513699809681809,0.036343195500777886,0.1260013783969128,0.11881366568985839,0.19068798866402353,0.21705120955882098,0.7282305173679358,0.7310047248999277,0.9148841347731649,0.955124962516129,0.3553722333908081,0.3672004888455073,0.4638248528043428,0.5263538310925165,0.2097603737896385,0.20351034276424862,0.26365697315214626,0.2769859110123119,0.29358796751333605,0.29540345041702193,0.4030387469877799,0.40799250081181526,0.7742682341175774,0.7372407739361128,1.1649353465562065,1.2062320396304131,0.0014729735986975356,0.0010269604804307164,0.00369884973810599,0.004479830272259733,0.11871575646509883,0.0943161491304636,0.29064195114406177,0.29392892355826916,0.11978780480087264,0.12307442906445054,0.15640122817571028,0.15896484381571518
Run1502_best_field_e4794,spacing_stratum,crowded_<1r,45,0.03107242576012643,0.025560596275784477,0.06009654004604323,0.06928592787370233,0.03350498460126396,0.025931027254624588,0.06817482380897327,0.09653738570459278,0.030189164960785612,0.02631297214920021,0.056449433749791854,0.07395902992054545,0.1845688890839128,0.1598594563077341,0.3481348317142235,0.6036033086069537,0.7428364164974521,0.7004152244356062,0.9716998211666941,1.150227941173528,0.49860517721642894,0.4495930565255029,0.6781182569265365,0.8199249463421958,0.29530150498451513,0.23676755307080694,0.5019401661587976,1.0370066546016445,0.3941315238603031,0.36351677887141703,0.5864279206842182,1.217385955420988,1.2929830474535737,1.1695034855178423,2.0362167587184477,2.40397020828511,0.0018460777375884794,0.0016461221675854176,0.003971256515069398,0.007088955860581336,0.16756313488254415,0.09681329969316721,0.6442195665316829,1.002681877464056,0.18177488164286987,0.1401791353693156,0.4117717148006584,0.9739116464386406
Run1502_best_field_e4794,spacing_stratum,intermediate_1r_to_2p5r,30,0.02725822784073304,0.021183186304933436,0.05682313418944227,0.06104545239768867,0.027257510321255268,0.012802333644700245,0.07087601194731531,0.08637778514381876,0.02638012800386441,0.023523938371069492,0.04347958715334921,0.05455777800556997,0.1468798923463298,0.1309096983232427,0.27774186393985173,0.35115477825422065,0.7518997372605187,0.7574220947766055,0.927241583901923,1.075531452242285,0.4108502090994328,0.3934027910232544,0.6384217643737792,0.9599895392145429,0.2650269271524939,0.23508928517198024,0.4184424430150888,0.6719354892423911,0.34324205692414017,0.3546091544131438,0.4908960323015759,0.7921986743807793,1.1431831831143735,1.0731639383441125,1.7691920213168486,1.864681150019169,0.0019888450695361827,0.0017274272650524836,0.005419902015353266,0.007337994307818008,0.1253820903963742,0.11083802953362465,0.2533992484910411,0.3520435821264982,0.14286654612302285,0.13887582985326574,0.2069537695208499,0.3410425831819204
Run1502_best_field_e4794,spacing_stratum,separated_>=2p5r,15,0.019989042738103317,0.019074283193311205,0.027340506107857987,0.03492508310458737,0.013751470190567067,0.009935235765911099,0.025861885418952527,0.047759305363298844,0.022420312489553836,0.023300939555823196,0.02601448731460084,0.027366743590333142,0.11694725922947558,0.12115073993071547,0.15655219538774617,0.15715442500655016,0.7060663613697721,0.7150666654730836,0.8834881659597158,0.8840048797428608,0.344796411924892,0.35769397020339966,0.43291770964860915,0.43455415467421216,0.2103109036300876,0.20652223049208177,0.2687067115177223,0.2896250041071759,0.3026620640812649,0.2995846074074507,0.4227108052621285,0.4456183227399985,0.9224437570758163,0.939217371866107,1.3400617389629286,1.3418554589152336,0.0010677726989257509,0.0010489553419574804,0.002174402576201828,0.0021817199849465396,0.10512506522645708,0.08465374913066626,0.21025863881222892,0.2892950880341232,0.1298740897595696,0.1216842462336789,0.18588125079575135,0.24970812586671265
Run1501_best_field_e4689,wall_proximity_stratum,interior_>=2p5r,12,0.02111036570990812,0.017077448771061998,0.037076716257989105,0.037727297375665325,0.01776067513994312,0.011686229104019105,0.04493913761757486,0.06203276436219248,0.021421952434583526,0.019936429323882038,0.029840870871745535,0.03219888320374682,0.10995651536294078,0.09835181301823935,0.180732854161367,0.21279903901322517,0.6965737704523943,0.7026033289342498,0.8698933684849179,0.909237492751951,0.3986456933948728,0.37974104036887485,0.5545012807846068,0.6651052534580231,0.2186613356096158,0.20361684547042558,0.32095720548423373,0.342440500955557,0.29066529013475195,0.3218938157428056,0.3755833538218091,0.3865902157500386,0.8759527104027155,0.8517857774471242,1.1488764168694616,1.1636021348337333,0.0011444110244364463,0.0008629445186159046,0.002857214542382279,0.003778389376748237,0.13171593269908044,0.12309221306350082,0.25104006481888064,0.26719466251233825,0.1269146252160415,0.1286168280318316,0.2177518184648622,0.28112459623228325
Run1501_best_field_e4689,wall_proximity_stratum,middle_1p5r_to_2p5r,50,0.02936992422096702,0.0217135208764546,0.06418354613869894,0.07198865981785141,0.03151875917820929,0.019298293272542205,0.08504408594850035,0.11096245546325632,0.02780789547459027,0.02570525885619814,0.04487865598886829,0.060514880489912645,0.165231019007038,0.14239298427767833,0.2979063948759509,0.44784247878632405,0.7502368179625566,0.7289085620964345,0.9454343781307606,1.1574558571779303,0.4642915999974523,0.4252195030450821,0.7134114860636848,0.983126808490072,0.28442656306774744,0.2277580318596364,0.5850404707338807,1.1265864343430205,0.3650336213087042,0.34167568292468786,0.6167788588741261,0.9391544910946062,1.1290850813481483,1.013316066396822,1.7472576643739428,2.3330826523846815,0.0016364666142885654,0.0013989970822194664,0.003730095793446253,0.007287947657459881,0.15828219811286545,0.11426120181567967,0.4366931207012382,1.1207790324478992,0.1620816545103105,0.1322192553340038,0.24171994342717862,1.0912623153418437
Run1501_best_field_e4689,wall_proximity_stratum,near_<1p5r,28,0.03162121779899287,0.024305747643180796,0.06935694349042311,0.0743711770255495,0.03278446408527516,0.02113403797333764,0.08963656064223162,0.09947066577269702,0.030693164675477252,0.028169894687924767,0.051249725180561895,0.057699087085404804,0.17839615485597843,0.16018494790097626,0.33101201855479684,0.5348026737404868,0.7387743535971897,0.7189768736101022,0.9477899014251305,1.1129443680069275,0.44401049573405266,0.4507118718964713,0.614310897514224,0.668128351867199,0.2884965055903298,0.23212779053806948,0.5963315012427259,1.1737398365825338,0.38854671482790304,0.3427880259230733,0.7322776960674671,1.347149950319103,1.053474198861317,0.976460575737292,1.6676038615033029,2.1133691194866384,0.0015718912092077225,0.001370166100514325,0.0036485929427982444,0.004872162596086582,0.15924634438397334,0.1579142364244035,0.4266058741273809,0.49813010171055794,0.1821308413533422,0.13808978193073873,0.4997697567762628,1.1114123266488694
Run1501_best_total_e4877,wall_proximity_stratum,interior_>=2p5r,12,0.02118106306790708,0.017887742714564996,0.034414338589668386,0.03629814816467243,0.017370647927519765,0.01191556419781424,0.042117972602566445,0.0598553656236736,0.0219217716032396,0.020172722013106686,0.03009934243395018,0.031354113792843,0.10590972298460126,0.09699760591181039,0.17175517247153937,0.19551606545218347,0.6914880477228306,0.6801622787412878,0.8515111073595472,0.8902217089974632,0.3897512926823563,0.3665432259440422,0.5471928916871547,0.662242078781128,0.21618652980236652,0.20602847296009796,0.30837230742824784,0.325937349328083,0.29586048331887776,0.323042866261676,0.3931833082189162,0.40799250081181526,0.8467931731675181,0.8458426799625158,1.1292097534673908,1.147236763810118,0.0013486140313242838,0.0009229164184887395,0.0034541179939878925,0.004042291036967072,0.10651187754592684,0.03692402632441372,0.26947965541003216,0.2694923728122376,0.12917662568223517,0.12875062897223888,0.20204310442049006,0.2584835188333372
Run1501_best_total_e4877,wall_proximity_stratum,middle_1p5r_to_2p5r,50,0.02934005213242218,0.021448165476648184,0.06430214271608364,0.07634128615704826,0.031200814264417533,0.01842099774010851,0.08232359010388894,0.1157808774243726,0.027929346099361107,0.025766804294729603,0.0438073671582588,0.06072302639746295,0.1652775678379635,0.14335671168477732,0.3050147247144203,0.4455805012850185,0.7498721632621517,0.7279103289923763,0.9467898926118921,1.1442162530230624,0.46414485904858227,0.42847261003085546,0.7356674365273541,0.9709950515202114,0.2825351647460152,0.23056104285013374,0.5723701254031166,1.0948591563656744,0.36320817713279807,0.3400916776619851,0.609808363828675,0.9065733565283673,1.099030625239677,0.9737734008513923,1.8043784086775432,2.2922179122854556,0.0015066941980217052,0.001252379779543844,0.004050510000615756,0.0066314889045315795,0.15476091901567998,0.105729716757196,0.4218083636453226,1.1208368787556537,0.16222550373908742,0.13944688698791996,0.255460690701468,1.0639780751340453
