model_index,model_label,checkpoint,run_dir,case_order,dataset_index,case_id,split,evaluation_wall_time_seconds,evaluation_grid_query_count,evaluation_queries_per_second,evaluation_cuda_allocated_before_mib,evaluation_cuda_peak_allocated_mib,evaluation_cuda_reserved_before_mib,evaluation_cuda_incremental_peak_allocated_mib,evaluation_cuda_incremental_peak_reserved_mib,evaluation_cuda_peak_reserved_mib,query_batch_size,device
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,31,31,0634,test,0.4996583890169859,8192.0,16395.20156184451,23.35400390625,118.90087890625,176.0,95.546875,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,32,32,0635,test,0.5153218479827046,8192.0,15896.861412083856,23.35400390625,121.01220703125,176.0,97.658203125,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,33,33,0636,test,0.5034533562138677,8192.0,16271.616623248863,23.35400390625,118.72998046875,176.0,95.3759765625,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,34,34,0637,test,0.5206852005794644,8192.0,15733.114732055414,23.35400390625,122.38720703125,176.0,99.033203125,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,35,35,0638,test,0.5493879932910204,8192.0,14911.137665982,23.35400390625,119.59619140625,176.0,96.2421875,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,36,36,0639,test,0.5136350085958838,8192.0,15949.0686244194,23.35400390625,120.19677734375,176.0,96.8427734375,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,37,37,0640,test,0.5201979773119092,8192.0,15747.850544001829,23.35400390625,119.98388671875,176.0,96.6298828125,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,38,38,0641,test,0.5299320807680488,8192.0,15458.584783406683,23.35400390625,121.73291015625,176.0,98.37890625,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,39,39,0642,test,0.49989194236695766,8192.0,16387.541597912907,23.35400390625,117.0791015625,176.0,93.72509765625,0.0,176.0,32768.0,cuda:2
0,Run1501_best_field_e4689,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf/best_by_field_mse_model.pt,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1501_20260922_211056_sparse_incidence_adaptive_honf,40,40,0643,test,0.5174498120322824,8192.0,15831.48705345152,23.35400390625,119.052734375,176.0,95.69873046875,0.0,176.0,32768.0,cuda:2
