additive_energy,additive_energy_fraction,additive_is_dominant,case_id,channel,checkpoint,edge,environment_dominant_occupancy,module_dominant_occupancy,pairwise_abs_mean,pairwise_contribution_fraction,query_dominant_occupancy,query_mean_probability,region,region_scale_x,region_scale_y,region_x,region_y,source_scale_x,source_scale_y,source_x,source_y
,,,0284,unavailable,classic_1000_best,0,0.08854166666666667,0.6666666666666666,1.8377939676743154,0.09920550839643476,0.1572265625,0.1447984871610039,whole,2.7072958946228027,0.6685261726379395,7.488587379455566,0.645646870136261,2.7436721324920654,1.1774015426635742,4.818223476409912,2.699384927749634
,,,0284,unavailable,classic_1000_best,1,0.234375,0.25,4.685989164890543,0.25295323938375996,0.2257080078125,0.2146716570114609,whole,2.526122570037842,0.9371156096458435,7.2493205070495605,3.765092372894287,2.933259963989258,1.1095236539840698,5.369485855102539,3.135457754135132
,,,0284,unavailable,classic_1000_best,2,0.14583333333333334,0.0,2.2411951562544346,0.12098140966977534,0.172607421875,0.14242947261695765,whole,2.6196112632751465,0.9287633299827576,8.967077255249023,4.8547163009643555,2.657106399536133,1.2609620094299316,5.30523681640625,3.3243629932403564
,,,0284,unavailable,classic_1000_best,3,0.09895833333333333,0.0,2.386668439971345,0.12883416755399996,0.109130859375,0.1482952883992996,whole,2.6811697483062744,0.9987390637397766,3.210149049758911,4.81328821182251,2.6997568607330322,1.155134677886963,4.99484920501709,3.1691861152648926
,,,0284,unavailable,classic_1000_best,4,0.13541666666666666,0.08333333333333333,2.838410012577242,0.15321951931945688,0.1353759765625,0.1530077418102124,whole,2.1576437950134277,0.7791544198989868,8.098703384399414,1.6557506322860718,2.9826319217681885,1.1032615900039673,5.163957118988037,2.941436529159546
,,,0284,unavailable,classic_1000_best,5,0.296875,0.0,4.535063459924913,0.24480615567657313,0.199951171875,0.1967973530010655,whole,2.209447145462036,1.1536097526550293,2.9744367599487305,2.1826632022857666,2.7330102920532227,1.1136717796325684,4.795830726623535,2.884962558746338
,,,0285,unavailable,classic_1000_best,0,0.08854166666666667,0.5833333333333334,1.434202794943758,0.08529063589605416,0.15185546875,0.14152112901940736,whole,2.6577742099761963,0.6627202033996582,7.569094181060791,0.6436708569526672,1.8811602592468262,1.098658800125122,7.274533748626709,2.653212547302246
,,,0285,unavailable,classic_1000_best,1,0.22916666666666666,0.25,4.894338269060881,0.2910615045029009,0.2177734375,0.2114624080833073,whole,2.544424057006836,0.933914840221405,7.2609663009643555,3.775526285171509,2.1681554317474365,1.0482324361801147,7.152557849884033,3.093287467956543
,,,0285,unavailable,classic_1000_best,2,0.14583333333333334,0.0,1.5927973977354668,0.09472210163400611,0.189208984375,0.15326009463823434,whole,2.614335775375366,0.9018777012825012,8.990591049194336,4.8820343017578125,2.3156824111938477,1.011257290840149,6.9048590660095215,3.2683944702148438
,,,0285,unavailable,classic_1000_best,3,0.10416666666666667,0.0,2.7783668012889393,0.16522675319686037,0.107666015625,0.14963415569629718,whole,2.692286491394043,1.00185227394104,3.246295928955078,4.814507961273193,2.173248291015625,1.0336743593215942,6.806295394897461,3.195669174194336
,,,0285,unavailable,classic_1000_best,4,0.13541666666666666,0.16666666666666666,3.1468346263541207,0.18713917396318425,0.127197265625,0.1474378778567199,whole,2.138831615447998,0.7696395516395569,8.159340858459473,1.6440911293029785,1.9508984088897705,1.0904875993728638,7.357431411743164,2.766704797744751
,,,0285,unavailable,classic_1000_best,5,0.296875,0.0,2.9689379163123704,0.17655983080699422,0.206298828125,0.19668433470603391,whole,2.264516830444336,1.1522308588027954,3.0469424724578857,2.1736886501312256,1.9987026453018188,1.097645878791809,6.987342357635498,2.9130141735076904
,,,0286,unavailable,classic_1000_best,0,0.08854166666666667,0.5833333333333334,1.5843265770386097,0.11489925991370124,0.153564453125,0.1419957343482919,whole,2.832181692123413,0.7536220550537109,7.315239906311035,0.6800335645675659,1.6041675806045532,1.0569959878921509,7.6744890213012695,2.233581781387329
