case_id,channel,checkpoint,normalized_mse,normalized_sse,normalized_target_ss,physical_mse,physical_sse,physical_target_ss,region,value_count
0274,__all__,run1000_best,0.00036848050215100364,14.691317620760515,26812.491966993955,0.0037840735806460315,150.87101366035728,153882.09319787566,fluid,39870
0274,u,run1000_best,0.0001338780688291855,0.04083281099290158,142.19742237932692,3.0289675537315988e-05,0.009238351038881376,76.35120859679742,near_interface_fluid,305
0274,v,run1000_best,0.00021405258325156407,0.06528603789172704,2483.3874880077974,1.304642898215957e-07,3.979160839558669e-05,1.5135652770808636,near_interface_fluid,305
0274,p,run1000_best,0.0012528155154038767,0.3821087321981824,1434.398513264547,1.6822308728904487e-05,0.005130804162315868,23.766802078001522,near_interface_fluid,305
0274,omega,run1000_best,0.0006956014602262145,0.21215844536899542,1561.6917184269023,0.00030082293823421977,0.09175099616143703,675.3967723502159,near_interface_fluid,305
0274,temperature,run1000_best,0.0009824630407796135,0.2996512274377821,79.03402502132147,0.05263276276193136,16.052992642389064,9480.35558537443,near_interface_fluid,305
0274,__all__,run1000_best,0.0006557621336980908,1.0000372538895885,5700.709167099895,0.010596165629744322,16.15915258536009,10257.383933676527,near_interface_fluid,1525
0274,u,run1000_best,0.00025479773920007845,1.5287864352004705,7928.673409177498,5.7647529591769424e-05,0.34588517755061654,5307.9137830833515,far_field_fluid,6000
0274,v,run1000_best,2.8110474770373196e-05,0.16866284862223918,0.038888650159239715,1.7133218027997243e-08,0.00010279930816798346,2.0914664086352454e-05,far_field_fluid,6000
0274,p,run1000_best,0.0009444720872173282,5.666832523303969,1018.5575078334296,1.268199060702347e-05,0.07609194364214082,9.68623412691471,far_field_fluid,6000
0274,omega,run1000_best,0.00016280357411859473,0.9768214447115684,3895.1600261897365,7.040682966164414e-05,0.4224409779698649,1684.4007515370856,far_field_fluid,6000
0274,temperature,run1000_best,0.0003705752489583164,2.2234514937498986,1362.3927213363995,0.019852550871132267,119.1153052267936,106180.45906276241,far_field_fluid,6000
0274,__all__,run1000_best,0.00035215182485293816,10.564554745588145,14204.822553187223,0.003998660870842146,119.95982612526439,113182.45985242444,far_field_fluid,30000
0275,u,run1000_best,0.027014117382862537,221.2996496004099,8556.083246176679,0.006111897089102719,50.068660953929474,5991.351677871729,whole,8192
0275,v,run1000_best,0.13904129211115726,1139.0262649746003,5423.898673468011,8.474509366231163e-05,0.6942318072816569,3.3056232563398757,whole,8192
0275,p,run1000_best,0.008087524989450801,66.25300471358096,4748.947663596482,0.00010859603707521726,0.8896187357201798,79.13683539128408,whole,8192
0275,omega,run1000_best,0.20578550264394238,1685.794837659176,7886.014272901319,0.08899500185861794,729.0470552257982,3410.4132749108267,whole,8192
0275,temperature,run1000_best,0.004013703746899798,32.88026109460314,4523.943856472173,0.21502320792362623,1761.470119310346,312297.1777037633,whole,8192
0275,__all__,run1000_best,0.07678842817486255,3145.25401804237,31138.88771261466,0.062064689600416875,2542.1696860330753,321781.38511519344,whole,40960
0275,u,run1000_best,0.0001997487357828318,1.5929961678680835,8162.778278789742,4.519277905174483e-05,0.360412412937665,5991.351677871729,fluid,7975
0275,v,run1000_best,6.0912599687792814e-05,0.4857779825101477,5423.898545308821,3.7125978251842e-08,0.00029607967655843995,3.3056232563398753,fluid,7975
0275,p,run1000_best,0.0002483165215517908,1.9803242593755317,3285.395032892048,3.3342940342394975e-06,0.026590994923059993,55.01830094971794,fluid,7975
0275,omega,run1000_best,0.0001827278324308866,1.4572544636363207,7886.014259336092,7.902337116391128e-05,0.6302113850321925,3410.413274910827,fluid,7975
0275,temperature,run1000_best,0.00026298212415583154,2.0972824401427563,4220.8454903109,0.014088550694678582,112.35619179006169,274301.98421733815,fluid,7975
0275,__all__,run1000_best,0.0001909375627218267,7.613635313532839,28978.931606637605,0.0028432276529813455,113.37370266263115,283762.0730943268,fluid,39875
0275,u,run1000_best,8.586670550003758e-05,0.026103478472011422,93.47114845749036,1.9427194998101222e-05,0.005905867279422772,122.09272688331082,near_interface_fluid,304
0275,v,run1000_best,0.000214854937082071,0.06531590087294958,3262.0999036043877,1.3095317398478934e-07,3.980976489137596e-05,1.9881724773667808,near_interface_fluid,304
0275,p,run1000_best,0.00015140379563893122,0.04602675387423509,1350.8980024963066,2.0329859514814394e-06,0.0006180277292503575,22.012687514373866,near_interface_fluid,304
