additive_omega_edge_map_cosine,additive_omega_effective_rank,additive_omega_largest_energy_fraction,additive_p_edge_map_cosine,additive_p_effective_rank,additive_p_largest_energy_fraction,additive_temperature_edge_map_cosine,additive_temperature_effective_rank,additive_temperature_largest_energy_fraction,additive_u_edge_map_cosine,additive_u_effective_rank,additive_u_largest_energy_fraction,additive_v_edge_map_cosine,additive_v_effective_rank,additive_v_largest_energy_fraction,base_to_final_alignment_cost,base_to_final_environment_assignment_l1,base_to_final_module_assignment_l1,base_to_provisional_alignment_cost,base_to_provisional_environment_assignment_l1,base_to_provisional_module_assignment_l1,candidate_edge_count,case_id,checkpoint,edge_count,environment_centered_effective_rank,environment_edge_column_cosine,environment_effective_rank,environment_largest_dominant_occupancy,environment_neighbor_dominant_agreement,environment_neighbor_l1,environment_row_cosine,environment_row_effective_edges,environment_row_entropy_norm,environment_row_max,environment_spatial_smoothness,hard_selected_edge_count,module_centered_effective_rank,module_edge_column_cosine,module_effective_rank,module_largest_dominant_occupancy,module_row_cosine,module_row_effective_edges,module_row_entropy_norm,module_row_max,normalized_field_mse,pairwise_edge_map_cosine,pairwise_edge_map_cv,pairwise_edge_map_effective_rank,pass,post_fallback_zero_support_environment_rows,post_fallback_zero_support_module_rows,provisional_to_final_alignment_cost,provisional_to_final_environment_assignment_l1,provisional_to_final_module_assignment_l1,query_centered_effective_rank,query_edge_column_cosine,query_effective_rank,query_entropy_norm_direct,query_global_mean_route_l1,query_largest_dominant_occupancy,query_neighbor_l1,query_per_edge_spatial_std,query_row_cosine,query_row_effective_edges,query_row_entropy_norm,query_row_max,region_scale_normalized,region_separation_normalized,representation,selected_edge_count,selection_transition_fraction,source_scale_normalized,source_separation_normalized,viable_selected_edge_count
,,,,,,,,,,,,,,,0.0007250748076965476,0.0049559693435682235,0.014230158352687825,0.0007754796269656836,0.004878895103513307,0.014306729663074733,6.0,0275,run1000_best,6,4.171975656419522,0.07561675231505197,4.721619971175587,0.3229166666666667,0.7784090909090909,0.4039385208119638,0.33185644533275327,1.773803857388317,0.2828243721225326,0.8042239523347255,0.798030739594018,6.0,1.3170135061824486,0.9819538676590363,1.0694212788521689,1.0,0.9821140265054362,5.739392617104078,0.9751743902167443,0.23545497848040817,0.07678843289613724,0.5639833428734505,1.6462896048485838,2.070069078734743,final,0.0,0.0,2.3420295725054433e-05,0.00039749260586098854,0.0008313184162603166,3.9262300389801874,0.3770583111353679,3.99602493362013,0.7103226680299776,0.8504119389006994,0.228515625,0.044657644292705904,0.17181615841993325,0.4985180177010289,3.604153205391444,0.7103226680299777,0.49392443254955076,0.19080863395259623,0.3359800631941674,selected,6.0,0.0,0.16105582345952002,0.02060170003211584,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0276,run1000_best,6,4.174909535424172,0.07316707125526875,4.739213496491703,0.3385416666666667,0.7840909090909091,0.4043257015438133,0.33215112910217637,1.7542997166439982,0.27688131485418777,0.8037355124060236,0.7978371492280935,6.0,1.1995444025718465,0.97460283954709,1.1085270035413446,0.6666666666666666,0.9692017946483468,5.820863258979608,0.9830732435462088,0.2396873079592207,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.18987530528790914,0.3419591306161474,candidate,6.0,0.0,0.16692516353705883,0.029743642418968413,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0276,run1000_best,6,4.174909535424172,0.07316707125526875,4.739213496491703,0.3385416666666667,0.7840909090909091,0.4043257015438133,0.33215112910217637,1.7542997166439982,0.27688131485418777,0.8037355124060236,0.7978371492280935,6.0,1.1995444025718465,0.97460283954709,1.1085270035413446,0.6666666666666666,0.9692017946483468,5.820863258979608,0.9830732435462088,0.2396873079592207,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.18987530528790914,0.3419591306161474,selected,6.0,0.0,0.16692516353705883,0.029743642418968413,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0276,run1000_best,6,4.188477523895903,0.073174815951692,4.751278625249692,0.34375,0.7670454545454546,0.40526099619850664,0.33230232266325055,1.7579212439017253,0.2779194390094539,0.8027451644162277,0.7973695019007466,6.0,1.2834597605018658,0.9690532754875337,1.1149923279612424,0.6666666666666666,0.9677466855907136,5.772193420912437,0.9783867435123905,0.24495152926998376,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.18973858073026398,0.3420456253249898,candidate,6.0,0.0,0.1664672449839049,0.03434032531050509,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0276,run1000_best,6,4.188477523895903,0.073174815951692,4.751278625249692,0.34375,0.7670454545454546,0.40526099619850664,0.33230232266325055,1.7579212439017253,0.2779194390094539,0.8027451644162277,0.7973695019007466,6.0,1.2834597605018658,0.9690532754875337,1.1149923279612424,0.6666666666666666,0.9677466855907136,5.772193420912437,0.9783867435123905,0.24495152926998376,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.18973858073026398,0.3420456253249898,selected,6.0,0.0,0.1664672449839049,0.03434032531050509,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0276,run1000_best,6,4.1888599045598705,0.07319577548710444,4.751516252969232,0.34375,0.7670454545454546,0.4053153037492152,0.33233523445782953,1.7582063120708142,0.277999600506808,0.8026926258225667,0.7973423481253925,6.0,1.2771553740921575,0.9700274128534648,1.11206831441551,0.6666666666666666,0.9686545560568529,5.772901312487438,0.9784573153985188,0.2449131671890159,,,,,final,0.0,0.0,,,,,,,,,,,,,,,,0.1897583837077947,0.3420279134086698,candidate,6.0,0.0,0.16655957303115762,0.0336269939606683,6.0
,,,,,,,,,,,,,,,0.0011879379861265223,0.00859518190784325,0.015521909182670872,0.0012324722598904324,0.00834850195482848,0.01570311911091221,6.0,0276,run1000_best,6,4.1888599045598705,0.07319577548710444,4.751516252969232,0.34375,0.7670454545454546,0.4053153037492152,0.33233523445782953,1.7582063120708142,0.277999600506808,0.8026926258225667,0.7973423481253925,6.0,1.2771553740921575,0.9700274128534648,1.11206831441551,0.6666666666666666,0.9686545560568529,5.772901312487438,0.9784573153985188,0.2449131671890159,0.07577488571405411,0.45633073401143576,2.1166887665021235,2.186368536865595,final,0.0,0.0,2.7976325415861664e-05,0.00039170962838739454,0.0010133445860942825,3.9300631664467116,0.37639215254362346,4.0141986877832725,0.7111996049315037,0.8530939567129983,0.2191162109375,0.04483276704918123,0.1720624498758239,0.4970692877716196,3.610479321408523,0.7111996049315037,0.49174572424371804,0.1897583837077947,0.3420279134086698,selected,6.0,0.0,0.16655957303115762,0.0336269939606683,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0277,run1000_best,6,4.211868825494049,0.07272321475532838,4.775075035114728,0.3489583333333333,0.7670454545454546,0.40588872931388364,0.3304158385451336,1.7547777413851986,0.27681455168983543,0.8039569931965187,0.7970556353430583,6.0,1.8034143550817214,0.946193010739773,1.2011915851229664,0.3333333333333333,0.9432496691335001,5.826517126481877,0.9836037454873323,0.21264926996013855,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.18926834213087976,0.342434497074285,candidate,6.0,0.0,0.19696551496796086,0.04959266233970342,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0277,run1000_best,6,4.211868825494049,0.07272321475532838,4.775075035114728,0.3489583333333333,0.7670454545454546,0.40588872931388364,0.3304158385451336,1.7547777413851986,0.27681455168983543,0.8039569931965187,0.7970556353430583,6.0,1.8034143550817214,0.946193010739773,1.2011915851229664,0.3333333333333333,0.9432496691335001,5.826517126481877,0.9836037454873323,0.21264926996013855,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.18926834213087976,0.342434497074285,selected,6.0,0.0,0.19696551496796086,0.04959266233970342,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0277,run1000_best,6,4.211114058507485,0.07277023983505364,4.77523271544804,0.3489583333333333,0.7670454545454546,0.4061539872694162,0.3302522963807238,1.7547963494968453,0.2767981042088737,0.8040619973209887,0.796923006365292,6.0,1.557426284965637,0.9377103057037242,1.214193435012987,0.3333333333333333,0.9363705863668735,5.793118549260615,0.9804043798021368,0.21634905890595402,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.18949945086780878,0.34203818311438683,candidate,6.0,0.0,0.19589078817464575,0.05817834787713822,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0277,run1000_best,6,4.211114058507485,0.07277023983505364,4.77523271544804,0.3489583333333333,0.7670454545454546,0.4061539872694162,0.3302522963807238,1.7547963494968453,0.2767981042088737,0.8040619973209887,0.796923006365292,6.0,1.557426284965637,0.9377103057037242,1.214193435012987,0.3333333333333333,0.9363705863668735,5.793118549260615,0.9804043798021368,0.21634905890595402,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.18949945086780878,0.34203818311438683,selected,6.0,0.0,0.19589078817464575,0.05817834787713822,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0277,run1000_best,6,4.2112084960185365,0.07277930591539476,4.77529061988723,0.3489583333333333,0.7670454545454546,0.4061901950196386,0.3302503179414742,1.7548664782509844,0.27681954827695404,0.8040609186194828,0.7969049024901806,6.0,1.5586958079640043,0.9371986382737654,1.2158743470865951,0.6666666666666666,0.9357943341111888,5.7910507845251,0.9802056438773086,0.21686375474707975,,,,,final,0.0,0.0,,,,,,,,,,,,,,,,0.1895142723463522,0.3420140892348378,candidate,6.0,0.0,0.1958634008789149,0.05838821242576455,6.0
,,,,,,,,,,,,,,,0.0009952554004157928,0.004165014835822542,0.013897557728568816,0.0009592179358874764,0.004037908097833437,0.013878966083712136,6.0,0277,run1000_best,6,4.2112084960185365,0.07277930591539476,4.77529061988723,0.3489583333333333,0.7670454545454546,0.4061901950196386,0.3302503179414742,1.7548664782509844,0.27681954827695404,0.8040609186194828,0.7969049024901806,6.0,1.5586958079640043,0.9371986382737654,1.2158743470865951,0.6666666666666666,0.9357943341111888,5.7910507845251,0.9802056438773086,0.21686375474707975,0.06802014261484146,0.4363238140973279,2.157411740274846,2.5561871578602324,final,0.0,0.0,1.1395373712027795e-05,0.0001945965131445977,0.000785635362576582,3.9576617029334344,0.3755813619943531,4.0328794172525155,0.7103397629409698,0.8529071580283678,0.2147216796875,0.044539058613916,0.17244870225870534,0.4963148521673404,3.6052985763189547,0.7103397629409698,0.49424513093058675,0.1895142723463522,0.3420140892348378,selected,6.0,0.0,0.1958634008789149,0.05838821242576455,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0278,run1000_best,6,4.127622506072754,0.07549571302313336,4.660631043263495,0.3229166666666667,0.7869318181818182,0.39626261365895826,0.33440354531520405,1.7716770270986535,0.28231226515712615,0.8062775665179224,0.8018686931705209,6.0,1.9353402661420043,0.977905912376818,1.1159874625556032,0.6666666666666666,0.9704546321272609,5.740601944110317,0.9753215725722526,0.2400981138663707,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.1867175867246628,0.33606090210125317,candidate,6.0,0.0,0.21866407877032995,0.024402237449750272,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0278,run1000_best,6,4.127622506072754,0.07549571302313336,4.660631043263495,0.3229166666666667,0.7869318181818182,0.39626261365895826,0.33440354531520405,1.7716770270986535,0.28231226515712615,0.8062775665179224,0.8018686931705209,6.0,1.9353402661420043,0.977905912376818,1.1159874625556032,0.6666666666666666,0.9704546321272609,5.740601944110317,0.9753215725722526,0.2400981138663707,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.1867175867246628,0.33606090210125317,selected,6.0,0.0,0.21866407877032995,0.024402237449750272,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0278,run1000_best,6,4.116046499740024,0.07519627592957424,4.6527154529582635,0.328125,0.7869318181818182,0.3949869646071692,0.33402399672889715,1.7671158636306137,0.2809694429523496,0.8071777809930207,0.8025065176964152,6.0,1.8850182621122573,0.9773506835902473,1.122728064928421,0.6666666666666666,0.9683108608624763,5.72504001759787,0.9738150574377208,0.24273963071176566,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.18651937837874147,0.3363205771086274,candidate,6.0,0.0,0.21871856847003548,0.027631266269369518,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0278,run1000_best,6,4.116046499740024,0.07519627592957424,4.6527154529582635,0.328125,0.7869318181818182,0.3949869646071692,0.33402399672889715,1.7671158636306137,0.2809694429523496,0.8071777809930207,0.8025065176964152,6.0,1.8850182621122573,0.9773506835902473,1.122728064928421,0.6666666666666666,0.9683108608624763,5.72504001759787,0.9738150574377208,0.24273963071176566,,,,,provisional,0.0,0.0,,,,,,,,,,,,,,,,0.18651937837874147,0.3363205771086274,selected,6.0,0.0,0.21871856847003548,0.027631266269369518,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0278,run1000_best,6,4.115450216804932,0.07513602796530683,4.652374540290386,0.328125,0.7869318181818182,0.3948639117996196,0.3339551494968263,1.7665277712920897,0.28079931232732325,0.8073140653586592,0.8025680441001903,6.0,1.9263610617801217,0.9771619333449147,1.1235257611732616,0.6666666666666666,0.9682173879340595,5.729877070799943,0.9742847492252809,0.24186290156133206,,,,,final,0.0,0.0,,,,,,,,,,,,,,,,0.18646413639892204,0.33638751356341845,candidate,6.0,0.0,0.21860015465101013,0.028068655964485083,6.0
,,,,,,,,,,,,,,,0.0009886464088179378,0.00682518775064522,0.011390319682406974,0.0009693454146437877,0.006542803556210847,0.011700624502536219,6.0,0278,run1000_best,6,4.115450216804932,0.07513602796530683,4.652374540290386,0.328125,0.7869318181818182,0.3948639117996196,0.3339551494968263,1.7665277712920897,0.28079931232732325,0.8073140653586592,0.8025680441001903,6.0,1.9263610617801217,0.9771619333449147,1.1235257611732616,0.6666666666666666,0.9682173879340595,5.729877070799943,0.9742847492252809,0.24186290156133206,0.05445505306124687,0.5551842477180089,1.6653722544541492,2.3949573919781204,final,0.0,0.0,5.919929979027829e-05,0.0005975236130684342,0.0018584500755804607,3.8947042416135607,0.37348421435043627,3.9966313828922124,0.7110526198047211,0.8580204837902599,0.207275390625,0.045989827465500316,0.17227993013833168,0.4971311090536471,3.6097246467620465,0.7110526198047211,0.487396135176808,0.18646413639892204,0.33638751356341845,selected,6.0,0.0,0.21860015465101013,0.028068655964485083,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0279,run1000_best,6,4.096459592238846,0.075078207454177,4.631856753071991,0.328125,0.78125,0.3947479045615699,0.3355557875406351,1.76591747923215,0.2807261262310331,0.8072861028863066,0.802626047719215,6.0,1.979988476181403,0.9732645630503006,1.1228358078804366,0.6666666666666666,0.968541342386629,5.731231888179205,0.9743873139533012,0.23903777599209006,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.1869908521207179,0.33569526048347087,candidate,6.0,0.0,0.15988516001641348,0.02225040237470395,6.0
,,,,,,,,,,,,,,,,,,,,,6.0,0279,run1000_best,6,4.096459592238846,0.075078207454177,4.631856753071991,0.328125,0.78125,0.3947479045615699,0.3355557875406351,1.76591747923215,0.2807261262310331,0.8072861028863066,0.802626047719215,6.0,1.979988476181403,0.9732645630503006,1.1228358078804366,0.6666666666666666,0.968541342386629,5.731231888179205,0.9743873139533012,0.23903777599209006,,,,,base,0.0,0.0,,,,,,,,,,,,,,,,0.1869908521207179,0.33569526048347087,selected,6.0,0.0,0.15988516001641348,0.02225040237470395,6.0
